,text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,username,num_followers,search_keywords,search_neighbourhood,text_x,scrape_time_x,created_at_x,reply_count_x,quote_count_x,like_count_x,retweet_count_x,geo_full_name_x,geo_id_x,username_x,num_followers_x,search_keywords_x,search_neighbourhood_x,text_y,scrape_time_y,created_at_y,reply_count_y,quote_count_y,like_count_y,retweet_count_y,geo_full_name_y,geo_id_y,username_y,num_followers_y,search_keywords_y,search_neighbourhood_y
0,,,1554954548606914563,,,,,,,,,,,,,,,,,,,,,,,,,@sidney_layne Hi you can message my friend on instagram @babyrelco. She got tickets for sale. Affordable price,2022-08-05 03:55:14.226740,2022-08-03 22:17:08+00:00,0,0,0,0,,,Immortal_meya,2,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
1,,,1555295626161954816,,,,,,,,,,,,,,,,,,,,,,,,,"@MagicEden @sidazhang Sidney needs to let up on these speed tests.
You'll give the poor kid anxiety. 😭",2022-08-05 03:55:16.670165,2022-08-04 20:52:27+00:00,0,0,1,0,,,magic_degen,3863,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
2,,,1555027237396566016,,,,,,,,,,,,,,,,,,,,,,,,,@capwell6 Same! But this time it has me thinking about how Sidney Poitier feeds poor white people in 3 movies: A Patch of Blue; To Sir with Love; and Lilies of the Field. Interesting. #APatchOfBlue #SidneyPoitier #TCMParty #SummerUnderTheStars,2022-08-05 03:55:16.670195,2022-08-04 03:05:59+00:00,0,0,5,0,,,holyspacemonkey,3853,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
3,,,1555011978036293632,,,,,,,,,,,,,,,,,,,,,,,,,Poor old Sidney https://t.co/oVZCogTNcQ Best Student Cities 2023 (score):🇬🇧London - 100🇩🇪Munich - 95.1🇰🇷Seoul - 95.1🇨🇭Zurich - 95🇦🇺 Melbourne - 93.3🇩🇪 Berlin - 93.2🇯🇵 Tokyo - 92.9🇫🇷 Paris - 92.4🇦🇺 Sidney - 91.6🇬🇧 Edinburg - 90.6,2022-08-05 03:55:16.723906,2022-08-04 02:05:20+00:00,0,0,1,0,,,nellophonic,791,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
4,,,1554965572982607887,,,,,,,,,,,,,,,,,,,,,,,,,"A RAISIN IN THE SUN (1961) Sidney Poitier, Claudia McNeil, Ruby Dee. Dir: Daniel Petrie 8:00 PM ET 

A substantial insurance payment could mean either financial salvation or personal ruin for a poor black family.

2h 8m | Drama | TV-PG https://t.co/VFhguliClb",2022-08-05 03:55:16.723933,2022-08-03 23:00:57+00:00,0,0,36,11,,,NextOnTCM,47051,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
5,,,1554965571845980161,,,,,,,,,,,,,,,,,,,,,,,,,"A RAISIN IN THE SUN (1961) Sidney Poitier, Claudia McNeil, Ruby Dee. Dir: Daniel Petrie 5:00 PM PT 

A substantial insurance payment could mean either financial salvation or personal ruin for a poor black family.

2h 8m | Drama | TV-PG https://t.co/R0V2nDj15p",2022-08-05 03:55:16.723942,2022-08-03 23:00:56+00:00,0,0,2,1,,,NextOnTCM_PT,2024,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
6,,,1554891596449062917,,,,,,,,,,,,,,,,,,,,,,,,,"Poor hung over Sidney! #NeverEverMovingOn #StillSidlotte #MarriedSidlotte #MrAndMrsParker #SaveSidneyParker #TrueSanditon #SidlotteForever #JASanditon #LastAustenHero #NoComparison #SidneyParkerIsAClassAct https://t.co/4D9Oh1woQg Are we really half way through #SidneyParkerWeek? For Day 3 we bring you ""Sidney said...""#LastAustenHero #SidlotteForever https://t.co/mNPZ4Yc1ut",2022-08-05 03:55:16.785559,2022-08-03 18:06:59+00:00,0,0,7,6,,,jenvan16,217,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
7,,,1555378904432508931,,,,,,,,,,,,,,,,,,,,,,,,,"@GentlemanJervis And that's me and my old girl Sidney Regal, partner in crime ride or die for 14 years. Cross the rainbow bridge New Year's Day this year so thankful for all the love and memories https://t.co/wNC2900ZtI",2022-08-05 03:55:19.295578,2022-08-05 02:23:23+00:00,0,0,0,0,,,regalize_it,1762,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
8,,,1555267043389227009,,,,,,,,,,,,,,,,,,,,,,,,,"Gene Hackman in Arthur Penn's neo-noir classic NIGHT MOVES &amp; Robert Mitchum in Sidney Pollack's THE YAKUZA take the screen this evening at the #VIFFCentre for our Crime Scenes series, with introductions from novelists @sam_wiebe &amp; @ajdevlinauthor! https://t.co/P2SWJvUorS https://t.co/34dihWRgrB",2022-08-05 03:55:19.295604,2022-08-04 18:58:53+00:00,1,0,7,3,,,VIFFest,32636,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
9,,,1555240568636284930,,,,,,,,,,,,,,,,,,,,,,,,,An investigation is underway after a fatal shooting in Sidney on Sunday. https://t.co/xyQhGH4GGG,2022-08-05 03:55:19.295612,2022-08-04 17:13:41+00:00,0,0,0,0,,,serfran10,112,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
10,,,1555033363068555264,,,,,,,,,,,,,,,,,,,,,,,,,@ChrisByBike @rcmoya84 @ariellesallai I don’t see how you can look at East Hollywood or echo park or koreatown and think that the issue with those hoods is not enough mixed density housing,2022-08-05 03:55:19.295627,2022-08-04 03:30:19+00:00,0,0,0,0,,,kyleismagic,78,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
11,,,1554942409922019329,,,,,,,,,,,,,,,,,,,,,,,,,"Sidney De'Ath to HealthTerra-Meks to HousingRobotnik to EnvironmentGlory Rider to DefenceJunior Rotter to JusticeThe Geordies to Sec of State for Scotland https://t.co/2yrXKRp2ax 🚨 Come back kid - IDS tipped for Cabinet return as Truss’s chief whip if she wins…Kwateng to No11, Patel to Party Chairman, Braverman to Home, Clarke to Biz. Cleverly to Foreign, Bandenoch to Education as Mordaunt eyes DCMS. Others here 👇https://t.co/mFp77YklVB",2022-08-05 03:55:19.350186,2022-08-03 21:28:54+00:00,0,0,0,0,,,cepmurphy,404,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
12,,,1554931095740846080,,,,,,,,,,,,,,,,,,,,,,,,,@sidney__albs This should be a crime in itself,2022-08-05 03:55:19.350216,2022-08-03 20:43:57+00:00,1,0,0,0,,,MochaNoSwirl,793,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
13,,,1554883743218900993,,,,,,,,,,,,,,,,,,,,,,,,,"@anything_scream It's slim, but possible. She wouldn't care though. I'm of the theory that she never cared about Billy. She was only mad about how Billy's crime made her look after she had abandoned him. Even Sidney called her out for that. She just wanted to look like a good parent, not be one.",2022-08-05 03:55:19.350234,2022-08-03 17:35:47+00:00,2,0,14,2,,,ARabidFan,17,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
14,,,1554817437798989825,,,,,,,,,,,,,,,,,,,,,,,,,"@oficial_Divi @aproko_doctor Paranormal and Horror - Door to the December and Eyes of Darkness by Dean Koontz, 

Crime Mystery - Bloodlines by Sidney Sheldon, Face of Fear by John Saul, The Switch by Sandra Brown. 

Romance - Books by Debbie Macomber 

Thriller - Dan Brown's John Langdon series.",2022-08-05 03:55:19.350242,2022-08-03 13:12:18+00:00,1,0,1,1,,,Levi1Eddie,1019,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
15,,,1555181563452719104,,,,,,,,,,,,,,,,,,,,,,,,,"He Was Given a Warning Domestic Violence, Ohio, Self-defense https://t.co/cuWvahqeOV

He decided to ignore the warning and break into the home. UPDATE: Sidney man shot, killed after breaking into home, sheriff says

A home that was occupied by at least a man and his daughter.

…",2022-08-05 03:55:21.707292,2022-08-04 13:19:13+00:00,0,0,0,1,,,ZendoDeb,595,"(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
16,,,1554691161196859394,,,,,,,,,,,,,,,,,,,,,,,,,"I was invited to my first fancy Hollywood red carpet premiere today!
#Prey is the dopest shit ever! If you like movies, violence and things that are fun you will LOVE this movie!
@20thCentury @hulu and @AmberMidthunder knocked it out of the park! https://t.co/M2rxTqH9wp",2022-08-05 03:55:21.707324,2022-08-03 04:50:32+00:00,4,0,184,9,,,joeytainment,13201,"(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
17,,,1554883963348365312,,,,,,,,,,,,,,,,,,,,,,,,,"@two__evils Seriously you didn’t get the memo from the Echo Park clean up? Venice and Hollywood do it everyday now … Sb1338 is providing “help” to the mentally ill vs being on the street, it’s disgusting that it took this long to force the homeless to action to move",2022-08-05 03:55:24.072134,2022-08-03 17:36:39+00:00,0,0,1,0,,,Alpha_TBC,41,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aryze developments OR district of saanich OR literacy victoria OR restorative justice victoria OR the downtown victoria business association OR township of esquimalt OR victoria placemaking OR emergency housing OR reaching home OR front line worker OR front line OR thief OR homeless OR addicted OR povertypimps) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
18,,,1555222849710866432,,,,,,,,,,,,,,,,,,,,,,,,,"""And, while I was there, then at some point in time, Sidney Powell showed up, and I got to meet Sidney Powell.

""General Flynn showed up, and I got to meet them.

""Patrick Byrne came in for a period of time and left.

""He wasn't there for very long.""

9/",2022-08-05 03:55:26.440197,2022-08-04 16:03:16+00:00,1,0,1,0,,,PootDibou,1289,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (bc housing OR downtown victoria business association OR makola housing society OR rotary club of victoria OR dvba OR umbrella society OR victoria ready OR affordable housing OR point in time OR frontline OR frontline worker OR theft OR homelessness OR drugs OR collude) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
19,,,1555001716621410306,,,,,,,,,,,,,,,,,,,,,,,,,Yay Sidney and Serenti’s men bout to get stolen #loveislandusa,2022-08-05 03:55:28.833419,2022-08-04 01:24:34+00:00,0,0,1,0,,,bcmmdmr,307,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (beacon community services OR fernwood community association OR mental health society of greater victoria OR safer victoria OR the existence project OR united way southern vancouver island OR victoria real estate board OR subsidized housing OR pit count OR front line OR front line worker OR stolen OR camper OR evicted OR collusion) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
20,,,1554942956100112385,,,,,,,,,,,,,,,,,,,,,,,,,"@SD336NY @NewspeakLnguist @Dr_Merica2 @JackPosobiec Are you serious? He lost, get over it. None of his team thought he won, and even his daughter doesn’t believe he won. He had to call in Rudy, Sidney, and Eastman to get somebody to say it was stolen. Move on!",2022-08-05 03:55:28.833428,2022-08-03 21:31:04+00:00,0,0,0,0,,,MandySue104,185,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (beacon community services OR fernwood community association OR mental health society of greater victoria OR safer victoria OR the existence project OR united way southern vancouver island OR victoria real estate board OR subsidized housing OR pit count OR front line OR front line worker OR stolen OR camper OR evicted OR collusion) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
21,,,1554829456828559362,,,,,,,,,,,,,,,,,,,,,,,,,@EricGreitens The election was obviously rigged and stolen from you. Please don’t concede! Demand a recount and full forensic audit! I hope you have Rudy and Sidney Powell on speed dial. #stopthesteal,2022-08-05 03:55:28.833444,2022-08-03 14:00:04+00:00,3,0,1,0,,,jkre1244,462,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (beacon community services OR fernwood community association OR mental health society of greater victoria OR safer victoria OR the existence project OR united way southern vancouver island OR victoria real estate board OR subsidized housing OR pit count OR front line OR front line worker OR stolen OR camper OR evicted OR collusion) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
22,,,1554747949497950213,,,,,,,,,,,,,,,,,,,,,,,,,"@MichaelJStern1 Indeed, when one of his PRINCIPAL advisors &amp; attorneys, Sidney Powell, has asserted as a defense to lawsuits against her that""no reasonable person could have believed"" the lies she was publicly asserting about the election being stolen were factually true!
https://t.co/31QPSnab3l",2022-08-05 03:55:28.833451,2022-08-03 08:36:11+00:00,0,0,0,0,,,R_Zerbe,20,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (beacon community services OR fernwood community association OR mental health society of greater victoria OR safer victoria OR the existence project OR united way southern vancouver island OR victoria real estate board OR subsidized housing OR pit count OR front line OR front line worker OR stolen OR camper OR evicted OR collusion) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
23,,,1555391616336023552,,,,,,,,,,,,,,,,,,,,,,,,,"Want to work in Sidney, OH? View our latest opening: https://t.co/t84SNvVz1k #Healthcare #Healthcarejobs",2022-08-05 03:55:31.202736,2022-08-05 03:13:53+00:00,0,0,0,0,,,joinTeamWilson,40,"(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR salvation army victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria sexual assault centre OR peer housing support OR pit OR frontline worker OR healthcare OR encampment OR camping OR eviction OR overdose) lang:en -is:retweet",colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
24,,,1555200551813513216,,,,,,,,,,,,,,,,,,,,,,,,,https://t.co/VisZkvkS4f Pittsburgh Penguins Bracelet Team Color Jersey Sidney Crosby Design CO #PittsburghPenguins #PIT #Pittsburgh #Penguins https://t.co/QHznMBtgcn,2022-08-05 03:55:31.202762,2022-08-04 14:34:40+00:00,0,0,0,0,,,SFM_PIT,212,"(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR salvation army victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria sexual assault centre OR peer housing support OR pit OR frontline worker OR healthcare OR encampment OR camping OR eviction OR overdose) lang:en -is:retweet",colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
25,,,1555149957400670208,,,,,,,,,,,,,,,,,,,,,,,,,"Can you recommend anyone for this job in Sidney, OH? https://t.co/f6jeKLfrvN #Healthcare #Healthcarejobs",2022-08-05 03:55:31.202770,2022-08-04 11:13:37+00:00,0,0,0,0,,,RIPTFF,1748,"(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR salvation army victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria sexual assault centre OR peer housing support OR pit OR frontline worker OR healthcare OR encampment OR camping OR eviction OR overdose) lang:en -is:retweet",colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
26,,,1555373206579691523,,,,,,,,,,,,,,,,,,,,,,,,,"#Forkland #Sidney #Virginia, Weve saved companies a small fortune while providing training material to over 6000 forklift operators! https://t.co/Tl7BpFjI36",2022-08-05 03:55:33.648554,2022-08-05 02:00:44+00:00,0,0,0,0,,,PEngMiami,129,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
27,,,1555263576520130568,,,,,,,,,,,,,,,,,,,,,,,,,Titans safety Kevin Byard is having his college jersey retired at Middle Tennessee State University. MTSU President Sidney McPhee and head football coach Rick Stockstill surprised Byard with the announcement after Thursday’s training camp practice. https://t.co/sJyD1AVSml,2022-08-05 03:55:33.648578,2022-08-04 18:45:06+00:00,0,0,1,0,,,MainNashville,1868,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
28,,,1555254768477655042,,,,,,,,,,,,,,,,,,,,,,,,,Titans safety Kevin Byard is having his college jersey retired at Middle Tennessee State University. School president Sidney McPhee and Blue Raiders coach Rick Stockstill surprised Byard with the announcement after Thursday’s training camp practice. https://t.co/jbaqyyJg9j,2022-08-05 03:55:33.648585,2022-08-04 18:10:06+00:00,0,0,8,0,,,terrymc13,17901,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
29,,,1555230782733443073,,,,,,,,,,,,,,,,,,,,,,,,,@CrissContino @Joe__312 @AngryFleas @Jills_back @CPT_Cosmosis @MichaelPolsto20 @jim_enloe @Gudemonster @gentle_class7 @ryNOdis @TheCenterStripe @drpmcqueen @StillGood_Jared @teamphil It was the Sidney Powell and Lin Wood camp that was claiming to have them in the room.,2022-08-05 03:55:33.648592,2022-08-04 16:34:48+00:00,1,0,3,0,,,GThonks,243,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
30,,,1555191985635467271,,,,,,,,,,,,,,,,,,,,,,,,,"The Seahawks have a nice blend of experienced veterans and young potential in the secondary.

But attrition is taking its toll on the veterans early in training camp.  https://t.co/1M7UW1lRFu",2022-08-05 03:55:33.648605,2022-08-04 14:00:38+00:00,1,0,13,1,,,FieldGulls,50504,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
31,,,1554972546918821890,,,,,,,,,,,,,,,,,,,,,,,,,"Sidney Jones walked off late w/ a trainer into Seahawks facility just before practice's final play. That was after the former UW cornerback made another strong play, PBU vs DK Metcalf in the end zone, continuing his strong camp.

Rookies Coby Bryant, Tariq Woolen the CB1s late",2022-08-05 03:55:33.648611,2022-08-03 23:28:39+00:00,4,4,215,13,,,gbellseattle,54710,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
32,,,1554940693994278913,,,,,,,,,,,,,,,,,,,,,,,,,"Rookie Coby Bryant, star of Seahawks camp early, starring CB opposite Sidney Jones today with Artie Burns getting what appears to be a rest day",2022-08-05 03:55:33.648617,2022-08-03 21:22:05+00:00,4,4,337,19,"Renton, WA",a96f188f5de647b5,SEASports99,220,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
