text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,username,num_followers,search_keywords,search_neighbourhood
"7MONTHS CLIENT SUCCESS🥰

𝓯𝓪𝓬𝓮𝓫𝓸𝓸𝓴: https://t.co/F9nyF9WhR9
✨Safe &amp; Effective
✨Guided till the end
✨Affordable &amp; No raspa

Join our GC for proofs ✅

#gamotpampalaglag #pampalaglagngbata #pamparegla #pampalaglag #cytotec #cyto #abortion #abortionpills #pangpalaglag https://t.co/cpXWmtQBdV",2022-08-01 23:14:20.446604,1552812346430877696,2022-07-29 00:24:47+00:00,0,0,3,2,,,PhD_Dooper,173,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
"DEAR MZANSI'Gorge Soros is a CIA spy who is known for breaking the bank of England. ANC bonke need to burn for what they've done. US Military is a threat to our sovereignty#Eff #ANCPolicyConference #DJSBU #Poverty #freedom #CyrilMustResign #mkhwebaneimpeachment Zuma Teffo https://t.co/5Utpat1TDP https://t.co/tXzHxE9P58 In 1992 the ANC surrendered economic independence of SAIt agreed to repay Apartheid debt, accept WB &amp; IMF controlsWhites could take capital overseasMbeki announced doctrine that had devastated emerging nationsGeorge Soros: SA is now in the hands of international capital https://t.co/rPtEUxQzOD",2022-08-01 23:14:20.556359,1552627366052200448,2022-07-28 12:09:45+00:00,0,0,2,2,,,cityofcolwood,3407,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
"@JoshuaSeattle1 @Enbar15 @MarhattaRosalyn @LissaGirlOnFire @RepThomasMassie Poor Josh. Must be miserable. I just had such an amazing experience a few weeks ago at The Gorge with 30,000 people. I survived without a vax. I can tell you have faith in yours. Get out and hug some people. You need it",2022-08-01 23:14:23.005101,1553713567253164032,2022-07-31 12:05:55+00:00,0,0,3,0,,,yerbs7,1182,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
"@PibbleDogs @bridgetbaseball Kapler of looks like Shakespear actor with the ball.
 ""Alas, poor Giants!  I knew them, Zaidi; a team of infinite jest, of most obscene defense; they've  hath borne me on their weaked backs a thousand times; and now, how abhorred in my imagination it is! My gorge rises at it."" 😉",2022-08-01 23:14:23.005101,1553374534467604480,2022-07-30 13:38:43+00:00,1,0,3,1,,,John8600,106,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
"@TheJasonPugh Some of them are getting angry. Mostly the types who gorge on SUN propaganda. (And a handful of, quote-unquote, ""centrists"" who tell pollsters they don't like the Liberals, likely because their taxes are being used to help poor people look after their kids and keep their teeth.)",2022-08-01 23:14:23.005101,1553272434710700032,2022-07-30 06:53:01+00:00,0,0,1,0,,,MsFuddleDuddle,1362,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
"@Elpinksto It was on the bus shelter at the tourist info at Mossman Gorge
It was bigger than my hand",2022-08-01 23:14:23.005101,1553261901316235264,2022-07-30 06:11:10+00:00,1,0,2,0,,,ToMyPirateShip,2468,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
"@davidhogg111 go watch the CNN special #DeepInThePocketsofTexas you spend all your time trashing democrats while the fascist Republicans are destroying all our rights. Poor Libby Gonzales can’t play sports anymore, But not a word from you on how Republicans are funded by Christian  fascists.",2022-08-01 23:14:23.005101,1553227331468132352,2022-07-30 03:53:48+00:00,0,0,0,0,,,LisaR_123,113,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
"Scotty if I was genuinely starving I'd eat a socialist never mind all food 😂What this shows us is the Left's Der Poor are not in fact starving at all. They're just too lazy to cook properly &amp; gorge on fast food. Hence the obesity crisis. https://t.co/L0iIpBZBii @Titanic_Britain So, you like ALL food?",2022-08-01 23:14:23.082871,1553135665596055552,2022-07-29 21:49:33+00:00,1,0,2,0,,,Titanic_Britain,22616,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
"With hot temperatures slated this week and into the weekend, it’s a good time to revisit cooling shelter sites co-coordinated by Washington Gorge Action Programs and Mid-Columbia Community Action Council. https://t.co/eC3MPukP4x",2022-08-01 23:14:23.082871,1552715539004510208,2022-07-28 18:00:07+00:00,0,0,0,0,,,Bewickwren,11795,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
"People who were inactive, with the worst #diet, did the worst, but you can’t use one to counteract the other… inactivity or poor diet quality each was an independent risk factor: Having one rather than both put you in an in-between risk group. https://t.co/wtMNN6W5nZ",2022-08-01 23:14:23.082871,1552670068026351617,2022-07-28 14:59:26+00:00,0,0,0,0,,,BongoThePongo,794,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
"When the next round of huge cost of living increases land, support for Ukraine is going to nose-dive. Stop using the Ukraine war as an excuse for poor governance and allowing utilities to gorge themselves on the public.",2022-08-01 23:14:23.082871,1552647070330130433,2022-07-28 13:28:03+00:00,0,0,4,0,,,moldyspores,43,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
@bzga1 @Murdersmash @gonzales_isiaha @rackcitimadi @PEACHYBLACKG0RL You think not starving to death under a failed government is “wealth” ? They….. designed the system so you die not participating in it even when you will die By participating in it. Sorry you’re too stupid to get that people need food and water and shelter to survive bc wtf,2022-08-01 23:14:23.082871,1552616577790607360,2022-07-28 11:26:53+00:00,1,0,3,0,,,persaud_omar,69,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
"FREE all day!

gun control...

bullets

are concocted
in capitalistic
pulpits

forged

by the rich
who load
their stocks
like clips

the price is paid
by the poor
who gorge
each other

while congress
omits

until some
privileged
bystander
gets hit...

https://t.co/53G1fyvJYR",2022-08-01 23:14:23.082871,1552601418590261249,2022-07-28 10:26:38+00:00,0,0,0,0,,,PythonDark__,11,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
@yeeweeyee @shoemeanseok @bzga1 @Murdersmash @gonzales_isiaha @rackcitimadi @PEACHYBLACKG0RL Must suck being poor I guess.,2022-08-01 23:14:23.082871,1552470483668434944,2022-07-28 01:46:21+00:00,2,0,1,0,,,amyyvii,295,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
Thank you to @madsslovee for my very first pair of crocs. 🌈✨ I have also now decided I am wearing my crocs next time I’m at the gorge or any other festival where I have to walk a shit ton. Comfort first. My poor feet have been through hell and back at festivals for 7 yrs. 😭,2022-08-01 23:14:23.082871,1552426886659440640,2022-07-27 22:53:07+00:00,0,0,3,1,,,ottovr,113,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
"@gabekapler What is this LOVE affair with Gonzales?-He's a LOUSY outfielder who has lost balls, misjudged them &amp; now against lefties, he plays right center, allowing balls to fall in for doubles b/c of POOR positioning-is that YOU or HIM responsible for Webb giving up tying run?",2022-08-01 23:14:23.082871,1552403175650562050,2022-07-27 21:18:53+00:00,0,0,0,0,,,Tulameen3,746,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
@catlowry54 Omg FOUR months? Wtf is wrong with people? The poor boy. What hh is he now? He is just gorge 😍,2022-08-01 23:14:23.082871,1552245263909126144,2022-07-27 10:51:24+00:00,1,0,2,0,,,Honey_Bunn1663,138,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
"@ani_digital @ANI @priyankagandhi 
Poor fellow looks so malnourished that he could eat a horse. Tell him to gorge on a Bahubali Thali. 
Amazing how 8 years without power can make even the best of bodybuilders looking haggard and ragged like a beggar.",2022-08-01 23:14:23.082871,1551993962054832128,2022-07-26 18:12:49+00:00,0,0,1,0,,,MaxGreenbacks,19,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
@salerno38878166 awww poor little cuck ... i wouldnt save you anything except for a sloppy second helping of your harlot mother’s pink taco ... kindly get the fook off of my chitter you good for nothing elian gonzales looking clown,2022-08-01 23:14:23.082871,1551974498584276998,2022-07-26 16:55:29+00:00,1,0,0,0,,,TerryDavoren,1126,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
"@cjoye @TheKouk @PodcastFear Did you manage to get The Kouk to understand that pricing younger generations out of the market for shelter (a necessity) by allowing speculators to gorge on debt, isn’t a great idea if you want a cohesive society? 🤔 #auspol #lostdecade 🇯🇵",2022-08-01 23:14:23.082871,1551838367343845379,2022-07-26 07:54:33+00:00,1,0,3,0,,,DavidENorman,1661,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
"@KATUNews Lundy was criminally cited for second-degree bias crime, driving under the influence of intoxicants – alcohol, and menacing.

Gonzales and Robinson were both criminally cited for interfering with a peace officer.

Good job PPB.",2022-08-01 23:14:25.667477,1554288095591145473,2022-08-02 02:08:53+00:00,0,0,2,0,,,Nick91353847,170,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
"@MS_athlete In order to provide housing, some trees must come down. It's about finding balance. In the Foul Bay example, it is a good balance of preservation and development.",2022-08-01 23:14:25.667477,1554267939901042691,2022-08-02 00:48:48+00:00,0,0,2,0,,,Anthony_Fotino,12,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
Judge facing Marco Gonzales for a third time should be a war crime,2022-08-01 23:14:25.667477,1554262814046420992,2022-08-02 00:28:26+00:00,0,1,4,0,,,AndThatsBB,510,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
I still wonder how new subdivisions get built in major flash #flood zones. Were they just driving along one day &amp; thought to themselves that the place in the middle of the gorge that always looks like a picturesque waterfall would make a great spot for housing? #Colorado #StLouis,2022-08-01 23:14:25.945167,1553855930424594434,2022-07-31 21:31:37+00:00,0,0,0,0,,,JoeCharlotteLux,134,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
Rick Gonzales and Brent Antonello Join Season 3 Cast of ‘Law and Order: Organized Crime’ #LawAndOrderOrganizedCrime #RickGonzales #BrentAntonello https://t.co/cY8w9viqga,2022-08-01 23:14:25.945167,1553730678189080580,2022-07-31 13:13:55+00:00,0,0,0,0,,,VIMentalHealth,458,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
"@News5PH Koko Pimentel is not credible in representing the Filipinos about ICC membership that deals on HR abuses,crime vs humanities, etc. because he is an HR abuser w/ his dad Nene Pimentel when they ignored my case vs PNP officials, Nep Gonzales II, et al for torturing &amp; detaining me.",2022-08-01 23:14:25.945167,1553572057304051712,2022-07-31 02:43:37+00:00,1,0,0,0,,,VicBuilders,5112,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
The Gonzales Family   - Tagalog | Bed Time Story | True Crime Stories https://t.co/bDzl589GLB via @YouTube,2022-08-01 23:14:25.945167,1553531277072105479,2022-07-31 00:01:34+00:00,0,0,0,0,,,krqelive,588,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
"Joseph Gonzales Coldwell Banker Real Estate

Three Reasons To Buy a Home in Today’s Shifting Market [INFOGRAPHIC]

The housing market is moving away from the frenzy of the past year and it’s opening doors for you if...
#realestate #homeownership https://t.co/I9DXJtWxGI",2022-08-01 23:14:25.945167,1553365069148217345,2022-07-30 13:01:07+00:00,0,0,0,0,,,bobkkob,911,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
"State plays recording where Gonzales admits to seeing Kelley try to get rid of the body. ""Clean up is what made this crime difficult for investigators.""",2022-08-01 23:14:25.945167,1553111659828416512,2022-07-29 20:14:09+00:00,1,0,1,0,,,Moonspinner55,2320,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
"WATCH LIVE: We are back to start closing arguments. Earlier today Michelle Martens took the stand as the last witness in the trial. 
Tune in now to hear the closing statements 
https://t.co/XbagxpGOKx",2022-08-01 23:14:25.945167,1553089253281873924,2022-07-29 18:45:07+00:00,0,0,0,2,,,DominiqueBandet,86,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
Closing arguments to begin in 20 minutes in Fabian Gonzales' trial over the 2016 Victoria Martens killing. We're livestreaming on KRQEdotcom - https://t.co/6blG1J7qBa,2022-08-01 23:14:25.945167,1553084729435426821,2022-07-29 18:27:09+00:00,0,0,1,0,,,lolnosam,9,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
Get the latest updates: https://t.co/eiAo5C2hYK https://t.co/ossZMysVrc @krqe Michelle Martens is dismissed from the witness stand. Court anticipates roughly 3.5 hours of closing statements before jury instruction. Then the case will go to the jury for deliberation. #VictoriaMartens,2022-08-01 23:14:26.039402,1553057403699994624,2022-07-29 16:38:34+00:00,0,0,1,0,,,trumpethab,77,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
"Day 13 in #FabianGonzales trial is underway. Michelle Martens, #VictoriaMartens mother, is on the witness stand as a defense witness. She's the last person the jury will hear from before closing arguments. Follow along w/ livestream: https://t.co/oNCg5ndhia",2022-08-01 23:14:26.039402,1553033143065554944,2022-07-29 15:02:09+00:00,1,1,1,0,,,SookeTown,994,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
"WATCH NOW: Michelle Martens is now taking the stand. Tune in to watch live coverage
https://t.co/N6GyzMplt7",2022-08-01 23:14:26.039402,1553031723730051072,2022-07-29 14:56:31+00:00,0,0,0,1,,,CitifiedYYJ,2303,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
"FINAL DAY: Michelle Martens will take the stand in the case against her former boyfriend, Fabian Gonzales, marking the last witness before the trial goes to closing arguments. KRQE News 13 will be live streaming the trial around 9 A.M. 
https://t.co/rTC2c0RIVA",2022-08-01 23:14:26.039402,1553005092575617024,2022-07-29 13:10:42+00:00,0,0,4,2,,,ARGOguthry,11,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
#AlwaysOn reference just mentioned on KRQE News 13 ↦ Michelle Martens to close testimony in Fabian Gonzales trial https://t.co/EsgAZkKqKv,2022-08-01 23:14:26.039402,1552999944906280961,2022-07-29 12:50:14+00:00,0,0,0,0,,,Buckleygkml,163,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
"@rhonda_harbison @Bobbysled2 @TuckerCarlson @DrTedros @CDCDirector Question? If this is true; How is this different than the riots, violence, seizing of property and distruction incited by key members of the democrat party, including the POTUS and VP, causing the deaths of 20 police officers after the Gorge Floyd killing? Liberal protest only?",2022-08-01 23:14:28.359273,1553404051282337797,2022-07-30 15:36:01+00:00,0,0,0,0,,,awgsmu,8,"(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
