text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,username,num_followers,search_keywords,search_neighbourhood
Training for the Great North Run. 2 miles before an easy Park Run. Looks fine in the schedule. Not in this heat. Ready to roast at Saints v Leeds this afternoon as well. Better leave early for the long bike ride tomorrow. Pretending I’m an athlete on a warm weather training camp.,2022-08-13 17:24:08.854377,1558382850155712514,2022-08-13 09:19:59+00:00,0,0,3,0,,,DrKeithWatson1,729,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aceh OR city of langford OR greater victoria housing society OR quadra village community centre OR tenant action group victoria OR town of view royal OR victoria native friendship centre OR couch surfing OR peer housing support OR subsidized housing OR camp OR evicition OR poverty OR unhoused) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
Thank you @CTbow for inviting me to Fairfield’s Elite Camp!! I had such a great time and loved the energy!!! I can’t wait to come back ❤️🤍@CTbow @BlakeDuDonis @CoachEBrown_ @HBCoachForbes @HoneyBadgers25 https://t.co/Q5k5sebRqb,2022-08-13 17:24:08.854377,1558261530575118336,2022-08-13 01:17:54+00:00,0,0,32,4,,,lilysinger2025,69,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aceh OR city of langford OR greater victoria housing society OR quadra village community centre OR tenant action group victoria OR town of view royal OR victoria native friendship centre OR couch surfing OR peer housing support OR subsidized housing OR camp OR evicition OR poverty OR unhoused) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"I took Chloe to AT student aide camp with me this summer at Fairfield HS. She attended nutrition, spine boarding, and day in the life of @UAATProgram classes. Thank you @JS_Wallace52 for making a lasting impression. She requested a “Chloe mix” for school snacks #ATTwitter https://t.co/7ffMzDtyDm",2022-08-13 17:24:08.854377,1558147533263732736,2022-08-12 17:44:55+00:00,1,2,12,2,,,talklisteninsp,237,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aceh OR city of langford OR greater victoria housing society OR quadra village community centre OR tenant action group victoria OR town of view royal OR victoria native friendship centre OR couch surfing OR peer housing support OR subsidized housing OR camp OR evicition OR poverty OR unhoused) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
Horizon celebrates the end of Summer Camp with Field Day!  This year we had all of Horizon's Cuyahoga Centers come together at North Olmsted Community Park and Lorain County Centers came together at Horizon's Cascade Center.  It was a day filled with sport and cheer! https://t.co/veL14IEmfS,2022-08-13 17:24:08.854377,1558074591670685697,2022-08-12 12:55:04+00:00,0,0,0,0,,,horizonec,238,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aceh OR city of langford OR greater victoria housing society OR quadra village community centre OR tenant action group victoria OR town of view royal OR victoria native friendship centre OR couch surfing OR peer housing support OR subsidized housing OR camp OR evicition OR poverty OR unhoused) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
Good luck team Canada!  Good to see @kadendp005 on the list. Kaden played for NSBA until joining the @NorthShoreTwins program and recently helped out with a @Baseball_BC camp at Eldon Park in North Van! https://t.co/ULfmJdoGW4 🚨 𝐖𝐞𝐬𝐭 𝐂𝐨𝐚𝐬𝐭 𝐆𝐚𝐦𝐞𝐬 𝐑𝐨𝐬𝐭𝐞𝐫 𝐑𝐞𝐯𝐞𝐚𝐥 🚨These 13 players will be representing PBR Canada at our inaugural 2022 West Coast Games. ‼️See you in Vegas. #WCGames 🇨🇦🇺🇸 https://t.co/G1DB0fZ1wN,2022-08-13 17:24:08.938063,1557966375389261824,2022-08-12 05:45:04+00:00,0,0,12,3,,,northshoreball,408,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aceh OR city of langford OR greater victoria housing society OR quadra village community centre OR tenant action group victoria OR town of view royal OR victoria native friendship centre OR couch surfing OR peer housing support OR subsidized housing OR camp OR evicition OR poverty OR unhoused) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"Day 6 of Annual Camp. Team Building day at North Yorkshire Water Park, just fine tuning my SUP skills. ACS training tomorrow 👍
@oc_BCoy_DACF @DerbyshireACF @LtColSmales @ColCadetsEM @MajAStringerACF https://t.co/WvOGfI6bOj",2022-08-13 17:24:08.938063,1557785678653554690,2022-08-11 17:47:02+00:00,1,0,15,2,"Strensall, England",366a7dff327a7d52,HickermanPaula,63,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aceh OR city of langford OR greater victoria housing society OR quadra village community centre OR tenant action group victoria OR town of view royal OR victoria native friendship centre OR couch surfing OR peer housing support OR subsidized housing OR camp OR evicition OR poverty OR unhoused) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"@TierOnePoster @KonstantineinCA @FilmThePoliceLA @LASDHQ The Hollywood Bowl Park &amp; Ride Metro Lot at Campo De Cahuenga is, &amp; that's where the unhoused people in our neighborhood lived, before they were displaced onto Ventura Blvd around Christmas.  PRK on Ventura had been shut down just a few months prior to that sweep",2022-08-13 17:24:08.938063,1557641766936797184,2022-08-11 08:15:11+00:00,2,0,6,0,,,RoofLesser,2188,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aceh OR city of langford OR greater victoria housing society OR quadra village community centre OR tenant action group victoria OR town of view royal OR victoria native friendship centre OR couch surfing OR peer housing support OR subsidized housing OR camp OR evicition OR poverty OR unhoused) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"@KonstantineinCA @FilmThePoliceLA @SheilaKuehl @kathrynbarger After the Hollywood Bowl Park &amp; Ride was evicted around Christmas, a man was struck &amp; killed crossing Ventura Blvd on 12/31 &amp; another man completed suicide in a Parking Lot on Ventura on 1/5. It's literally called CAMPO De Cahuenga but ppl can't camp there I guess? Or anywhere...",2022-08-13 17:24:08.938063,1557636396734509062,2022-08-11 07:53:51+00:00,0,0,3,0,,,Madison101305,110,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aceh OR city of langford OR greater victoria housing society OR quadra village community centre OR tenant action group victoria OR town of view royal OR victoria native friendship centre OR couch surfing OR peer housing support OR subsidized housing OR camp OR evicition OR poverty OR unhoused) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
Amazing camp today at Fairfield university! Thank you coaches for a wonderful experience as I got to see how a real practice would be like as a college player. @FairfieldU https://t.co/0F43t1WlvW,2022-08-13 17:24:08.938063,1557548755930447872,2022-08-11 02:05:35+00:00,0,0,13,0,"Hamburg, NJ",005a3c2737b144d2,AndrewPollner,63,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aceh OR city of langford OR greater victoria housing society OR quadra village community centre OR tenant action group victoria OR town of view royal OR victoria native friendship centre OR couch surfing OR peer housing support OR subsidized housing OR camp OR evicition OR poverty OR unhoused) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
I played in Spotswood Little League.  I wasn't very good.  My brother Glenn was a very good Little League baseball player.  He made Traveling All-stars.  My folks made him go to sleep away camp in Fairfield County Connecticut.,2022-08-13 17:24:08.938063,1557517011118444544,2022-08-10 23:59:27+00:00,0,0,0,0,,,ziggywalksinla,222,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aceh OR city of langford OR greater victoria housing society OR quadra village community centre OR tenant action group victoria OR town of view royal OR victoria native friendship centre OR couch surfing OR peer housing support OR subsidized housing OR camp OR evicition OR poverty OR unhoused) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
I can't pick a favorite team.  I lived in Middlesex County N.J.. I went to sleep away camp Ella Fohs in Fairfield County Connecticut.,2022-08-13 17:24:08.938063,1557515164601135106,2022-08-10 23:52:07+00:00,0,0,0,0,,,camprainbowgold,782,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aceh OR city of langford OR greater victoria housing society OR quadra village community centre OR tenant action group victoria OR town of view royal OR victoria native friendship centre OR couch surfing OR peer housing support OR subsidized housing OR camp OR evicition OR poverty OR unhoused) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
we got to hollywood &amp; got an unhoused person to rent us a motel room &amp; sell us mushrooms. then we wandered record shops &amp; all the places we wanted to see. i didn’t make it to echo park tho 😞 all the kids thought we were badasses when we got back lol,2022-08-13 17:24:08.938063,1557469952461848577,2022-08-10 20:52:27+00:00,0,0,0,0,,,Chef_Tkay,20778,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aceh OR city of langford OR greater victoria housing society OR quadra village community centre OR tenant action group victoria OR town of view royal OR victoria native friendship centre OR couch surfing OR peer housing support OR subsidized housing OR camp OR evicition OR poverty OR unhoused) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"Fall Family Camp is set for September 8-11 at Hidden Paradise in Fairfield, Idaho! #CampRainbowGold Family Camp is for families who have experienced a pediatric cancer diagnosis. #Camp offers a safe and welcoming space for families to meet and build their community of support. https://t.co/fK3ZjFEqmI",2022-08-13 17:24:08.938063,1557427179994189824,2022-08-10 18:02:29+00:00,0,0,3,1,,,theavaoneil,244,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aceh OR city of langford OR greater victoria housing society OR quadra village community centre OR tenant action group victoria OR town of view royal OR victoria native friendship centre OR couch surfing OR peer housing support OR subsidized housing OR camp OR evicition OR poverty OR unhoused) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
I had a great time at the Fairfield elite camp! Thank you @CoachEBrown_ @CTbow and all the coaches at @StagsWBball for having me! https://t.co/C8Xv33AXLw,2022-08-13 17:24:08.938063,1557415134586454022,2022-08-10 17:14:38+00:00,0,0,25,1,,,BFHSBands,513,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aceh OR city of langford OR greater victoria housing society OR quadra village community centre OR tenant action group victoria OR town of view royal OR victoria native friendship centre OR couch surfing OR peer housing support OR subsidized housing OR camp OR evicition OR poverty OR unhoused) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"Over 100 youngsters work on their basketball skills at the Maine Celtics one day camp in Fort Fairfield.
https://t.co/zeZvxkqRJM",2022-08-13 17:24:08.938063,1557388538831933442,2022-08-10 15:28:57+00:00,0,0,2,0,,,18SGBA72,4293,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aceh OR city of langford OR greater victoria housing society OR quadra village community centre OR tenant action group victoria OR town of view royal OR victoria native friendship centre OR couch surfing OR peer housing support OR subsidized housing OR camp OR evicition OR poverty OR unhoused) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
PLEASE USE THE NORTH ENTRANCE FOR CAMP TODAY. YOU WILL HAVE TO DRIVE AROUND THE CONES AND PARK IN THE WEST LOT. The north entrance is the one where the temporary stoplight is located.,2022-08-13 17:24:08.938063,1557336505181319168,2022-08-10 12:02:11+00:00,0,0,0,2,,,ccxnews,3999,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aceh OR city of langford OR greater victoria housing society OR quadra village community centre OR tenant action group victoria OR town of view royal OR victoria native friendship centre OR couch surfing OR peer housing support OR subsidized housing OR camp OR evicition OR poverty OR unhoused) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"🔹 NI: Portrush Summer Camp
 
👏 We had a fantastic 5-day summer camp in the North Coast last week at Seaview Park, Portrush and it was great to bring a camp to a popular area. https://t.co/HQRSaplX5B",2022-08-13 17:24:08.938063,1556902178757001217,2022-08-09 07:16:19+00:00,0,0,0,0,,,Stags_Base,5558,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aceh OR city of langford OR greater victoria housing society OR quadra village community centre OR tenant action group victoria OR town of view royal OR victoria native friendship centre OR couch surfing OR peer housing support OR subsidized housing OR camp OR evicition OR poverty OR unhoused) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"iStrive Hmong Summer Camp began 19 years ago at Concordia University but has since moved to North Hennepin Community College in Brooklyn Park to serve the growing Hmong population. The 10-day camp is critical to preserve one's mother tongue and culture. 

https://t.co/IfwhA8KlBE",2022-08-13 17:24:08.938063,1556769726055022593,2022-08-08 22:30:00+00:00,0,0,2,0,,,RangersFC,742345,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aceh OR city of langford OR greater victoria housing society OR quadra village community centre OR tenant action group victoria OR town of view royal OR victoria native friendship centre OR couch surfing OR peer housing support OR subsidized housing OR camp OR evicition OR poverty OR unhoused) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"🚨 Fairfield University Baseball Prospect Camp 🚨

🎓High School Grades '23, '24, '25, '26

🗓️Tuesday, August 16th

📍Alumni Diamond on campus of Fairfield U.

Please see the registration link below &amp; hope to see you there!

https://t.co/nLSemesKo0",2022-08-13 17:24:08.938063,1556683793922027520,2022-08-08 16:48:32+00:00,0,1,11,3,,,timcofga,280,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aceh OR city of langford OR greater victoria housing society OR quadra village community centre OR tenant action group victoria OR town of view royal OR victoria native friendship centre OR couch surfing OR peer housing support OR subsidized housing OR camp OR evicition OR poverty OR unhoused) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"🔹 NI: Portrush Summer Camp
 
👏 We had a fantastic 5-day summer camp in the North Coast last week at Seaview Park, Portrush and it was great to bring a camp to a popular area. https://t.co/m8w7mxhY5Y",2022-08-13 17:24:08.938063,1556676930753134594,2022-08-08 16:21:16+00:00,1,0,16,3,,,BathFreegle,325,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aceh OR city of langford OR greater victoria housing society OR quadra village community centre OR tenant action group victoria OR town of view royal OR victoria native friendship centre OR couch surfing OR peer housing support OR subsidized housing OR camp OR evicition OR poverty OR unhoused) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"@EJGSH @julie_kelly2 @mirandadevine The Post Camp (2000 acres), Rockefeller Park (12,000 acres), Ross's , Melons etc all the really rich from the turn of the 19th century just north of Lake Placid. The Adirondack Park the largest state park at 6.4 million acres.",2022-08-13 17:24:08.938063,1556672312954470400,2022-08-08 16:02:55+00:00,1,0,1,0,,,DerbyshireACF,1148,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aceh OR city of langford OR greater victoria housing society OR quadra village community centre OR tenant action group victoria OR town of view royal OR victoria native friendship centre OR couch surfing OR peer housing support OR subsidized housing OR camp OR evicition OR poverty OR unhoused) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
OFFER: Camp bed (Fairfield Park) https://t.co/Jfs7XCbMxB https://t.co/upnj9rroVk,2022-08-13 17:24:08.938063,1556648957237166080,2022-08-08 14:30:07+00:00,0,0,0,0,,,NivekNoslo60,59,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aceh OR city of langford OR greater victoria housing society OR quadra village community centre OR tenant action group victoria OR town of view royal OR victoria native friendship centre OR couch surfing OR peer housing support OR subsidized housing OR camp OR evicition OR poverty OR unhoused) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"Well it’s clear to say that the 1*training cadre have had a brilliant day at North Yorkshire Water Park today! 
There were lots of smiles, laughter (and maybe a couple of nervous faces) but an all round thumbs up to a great day on annual camp!! 
@ArmyCadetsUK @ColCadetsEM https://t.co/BpKepny4qF",2022-08-13 17:24:08.938063,1556645184628264961,2022-08-08 14:15:07+00:00,1,2,32,4,,,raylm1,483,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aceh OR city of langford OR greater victoria housing society OR quadra village community centre OR tenant action group victoria OR town of view royal OR victoria native friendship centre OR couch surfing OR peer housing support OR subsidized housing OR camp OR evicition OR poverty OR unhoused) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"Investigations (2022)
Fairfield County Infirmary (2)
Hillview Manor (1)
Aug.- Museum Ship Valley Camp
Sept.- Grand Midway Hotel 
Bobby Mackeys
October - Hillview Manor 
investigators I’ll have done these with - 
@KrisWilliams 
@dustinpari  
@ClassicTad 
@AdamJBerry  &amp; @amybruni https://t.co/EOndr1smWK",2022-08-13 17:24:08.938063,1556643587508535296,2022-08-08 14:08:46+00:00,2,0,8,0,,,AShoutAbout,2649,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aceh OR city of langford OR greater victoria housing society OR quadra village community centre OR tenant action group victoria OR town of view royal OR victoria native friendship centre OR couch surfing OR peer housing support OR subsidized housing OR camp OR evicition OR poverty OR unhoused) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
First evening of Surrey District SCC Camp at Scarbados. North Yorkshire Water Park. https://t.co/ZwHMghO4dE,2022-08-13 17:24:08.938063,1556360261228978177,2022-08-07 19:22:56+00:00,1,0,5,0,"Yorkshire and The Humber, England",4efd6fc8c50fae33,ColonelZhele,38,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aceh OR city of langford OR greater victoria housing society OR quadra village community centre OR tenant action group victoria OR town of view royal OR victoria native friendship centre OR couch surfing OR peer housing support OR subsidized housing OR camp OR evicition OR poverty OR unhoused) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
HAPPENING NOW: Minnesota and North Dakota @momsdemand volunteers are here at Pride in the Park! Stop by to talk about how we can work together to #DisarmHate abs keep our communities safe from gun violence! #MNLeg #NDPol https://t.co/LrRGya7ueo,2022-08-13 17:24:11.510942,1558510141233893376,2022-08-13 17:45:48+00:00,8,1,187,50,"Fargo, ND",5c8fea63bc3faa5b,jessdwee,2082,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR red cedar café OR the backpack project OR township of esquimalt OR victoria placemaking OR emergency housing OR peer housing support program OR temporary housing OR camper OR evict OR shelter OR violence) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
