text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,geo_bbox,tweet_coordinate,username,num_followers,search_keywords,search_neighbourhood
"@1813Doncarlo What's interesting is everyone in his close orbit seems to have learned grifting habits from him - Mike Flynn, Mike Lindell, Sidney Powell, Rudy Giuliani, America's Frontline Doctors, Steve Bannon...",2022-07-25 10:50:37.218653,1550681517092913153,2022-07-23 03:17:38+00:00,1,0,0,0,,,,,ToxtethOGrady6,69,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR pacifica housing OR sooke homelessness coalition OR the mustard seed OR victoria brain injury society OR victoria women in need OR lived experience OR safe supply OR frontline OR temporary shelter OR camper OR unhoused OR narcotics OR social structure) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
"Artist Linda Simrose stands by the new installation of her painting “A Fondness for Trees” at Wickheim Park on Metchosin Road in #Colwood.

Part of a collaborative approach to public art the City is working to foster. Let’s get #CreativeColwood!

https://t.co/1MFsHDJyTk https://t.co/WecxQagm0w",2022-07-25 10:50:37.218653,1549774915170996224,2022-07-20 15:15:07+00:00,0,0,11,6,,,,,cityofcolwood,3393,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR pacifica housing OR sooke homelessness coalition OR the mustard seed OR victoria brain injury society OR victoria women in need OR lived experience OR safe supply OR frontline OR temporary shelter OR camper OR unhoused OR narcotics OR social structure) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
"Southern Vancouver Island has some of the most spectacular beaches in the World.

To have Esquimalt Lagoon beach in #Colwood named the top beach in Greater Victoria just shows how beautiful our City’s natural assets are. https://t.co/VJqQTDxsxY",2022-07-25 10:50:37.218653,1549481609606311936,2022-07-19 19:49:38+00:00,1,0,7,0,"Colwood, British Columbia",5e31b3ff3bbf4a50,"[-123.518115, 48.398057, -123.442009, 48.455469]",,MayorRobMartin,857,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR pacifica housing OR sooke homelessness coalition OR the mustard seed OR victoria brain injury society OR victoria women in need OR lived experience OR safe supply OR frontline OR temporary shelter OR camper OR unhoused OR narcotics OR social structure) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
@avidhogfan4 @CBBonFOX Sidney moncrief dunk on the front of sports illustrated is the best i have ever see period. He left the free throw line,2022-07-25 10:50:38.620964,1551169865842851841,2022-07-24 11:38:10+00:00,1,0,1,0,,,,,KENPHIL46598545,751,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
"“The black character entered mainstream postwar cinema as a social problem. This is the milieu of Sidney Poitier’s debut, in Joseph L. Mankiewicz’s No Way Out in 1950.” Read Darryl Pinckney on “Paris Blues.” https://t.co/eyTEvdrWGk",2022-07-25 10:50:38.621962,1550946480596426753,2022-07-23 20:50:30+00:00,0,0,0,0,,,,,ojalart,7326,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
"“The black character entered mainstream postwar cinema as a social problem. This is the milieu of Sidney Poitier’s debut, in Joseph L. Mankiewicz’s No Way Out in 1950.” Read Darryl Pinckney on “Paris Blues.” https://t.co/NWmpdjdoCp",2022-07-25 10:50:38.621962,1550938802469879811,2022-07-23 20:20:00+00:00,0,2,19,7,,,,,parisreview,1006255,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
"@Acyn What a Clown, talking to the Ringmaster’s (Fox) about All the Sick Attractions under  the Circus Big Tent, The Fire talking Press Lying Secretary’s , The Flying, Lying Traipse  his kids , The Scary Clowns Staring. Rudy and Sidney Powell, The Sadist Admin.  under the big tent",2022-07-25 10:50:38.621962,1549719459383984128,2022-07-20 11:34:46+00:00,0,0,0,0,,,,,psalms14206,3,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
"@pamela01116318 @MS_athlete @KristaLoughton @mattdellok @DaveThompsonVIC @VoteYYJWilliams @vicpdcanada @mikefarnworthbc Yes!!! That’s your ONLY OTHER expense … can’t believe I didn’t mention that FIRST!!! My suspension loves Saanich, Sidney, Royal Osk, Brentwood … Oak Bay roads aren’t very nice … but are bc a DREAM compared to the City of Victoria …",2022-07-25 10:50:40.099375,1551392462714810369,2022-07-25 02:22:41+00:00,0,0,0,0,,,,,Covid_Stinks,212,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
"@dizzyreader1 @SheldonTheCat07 I do think they were going for Agatha Christie meet Sidney Sheldon actually only without sex &amp; with lots of #girlpower as understood by a daft 17-year-old 
#OMG Charlotte is wretchedly poor #OBSESSED 
#SandiSilliness of course",2022-07-25 10:50:40.099375,1551118966273212417,2022-07-24 08:15:54+00:00,0,0,4,1,,,,,Mimithe20536023,226,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
"@blue_heathen @InDecades @newsmax Of so, specifically that he had no defense whatsoever, including executive privilege? Then he had poor counsel. Just like Flynn when he first hired Clinton thugs to represent him before Sidney Powell cleaned up the mess.",2022-07-25 10:50:40.099375,1550913818385125377,2022-07-23 18:40:43+00:00,4,0,0,0,,,,,TimeTravlPundit,89,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
