,text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,geo_bbox,tweet_coordinate,username,num_followers,search_keywords,search_neighbourhood
0,"""Colwood is growing – but thoughtfully."" @cityofcolwood Mayor Rob Martin discusses how the municipality is balancing the need for new homes and business investment while preserving their natural landscape in our Economy Builders series: https://t.co/WZo5vadjIa https://t.co/MPiFzh6wrz",2022-06-04 04:41:53.116234,1532856182070730752,2022-06-03 22:46:07+00:00,1,0,6,3,,,,,SIProsperity,1268,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR pacifica housing OR sooke homelessness coalition OR the mustard seed OR victoria brain injury society OR victoria women in need OR lived experience OR safe supply OR frontline OR temporary shelter OR camper OR unhoused OR narcotics OR social structure) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
1,"This case was investigated by the WING (Western Nebraska Intelligence Narcotics Group), which is made up of the Nebraska State Patrol, Scotts Bluff County Sheriff’s Office, Scottsbluff Police Department, and the Sidney Police Department.  5/6",2022-06-04 04:41:53.116329,1531644274328145923,2022-05-31 14:30:26+00:00,1,0,0,0,,,,,USAO_NE,1950,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR pacifica housing OR sooke homelessness coalition OR the mustard seed OR victoria brain injury society OR victoria women in need OR lived experience OR safe supply OR frontline OR temporary shelter OR camper OR unhoused OR narcotics OR social structure) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
2,The City of Colwood will have a booth set up on the Galloping Goose Trail at Island Highway near the Colwood Park and Ride and will be offering up breakfast and coffee from 7 to 9 a.m. https://t.co/bTZvT0llzm,2022-06-04 04:41:53.116337,1531308863865036800,2022-05-30 16:17:38+00:00,0,0,1,0,,,,,GoldstreamNews,6813,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR pacifica housing OR sooke homelessness coalition OR the mustard seed OR victoria brain injury society OR victoria women in need OR lived experience OR safe supply OR frontline OR temporary shelter OR camper OR unhoused OR narcotics OR social structure) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
