text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,geo_bbox,tweet_coordinate,username,num_followers,search_keywords,search_neighbourhood
"@CoreyECohen Lol poor Sidney can’t regulate his eating. I have to set their dish out so they eat at the same time and when Mario’s done I take it away from Sid, the poor guy",2022-06-20 13:31:44.578449,1536887959009501184,2022-06-15 01:46:58+00:00,1,0,1,0,,,,,ThunderPittRoad,838,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
@SenTedCruz They would have found more of the drugs intercepted when TFG was in office but they were brought in surreptitiously to fuel Giuliani’s fake voter fraud cases that he kept losing. I wonder if Sidney Powell was skimming some of them too. Inquiring minds want to know. https://t.co/SwMm84MRja,2022-06-20 13:31:44.578449,1536839708206108672,2022-06-14 22:35:14+00:00,0,0,0,0,,,,,TxMelinda,2298,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
"@SaraCivian Was hanging my head day after my poor decision in New York walking through LaGuardia and Sidney reached out.Are you ok?How can I support?And like he always has,stays in regular contact.Kind of person Sidney is.Ongoing support from hockey world has been unbelievable. Very Grateful",2022-06-20 13:31:44.578449,1536771606835605505,2022-06-14 18:04:37+00:00,26,22,1358,53,,,,,TrippTracy,16317,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
"@darling_disco @Knewsgirl @Quinn5261 @jenloves2garden @Booksnstuff2 @carriesayshuh @SoniaTNo2 @chillyhades @liesl_hallman @kapi1619 Oh, my! So much happens here! Is Eliza trying to trap Sidney in an affair so she can divorce him? Poor Charlotte! So creepy being watched unaware😳 And the trunks...is Eliza planning a trip or planning on kicking Sidney out? #DearestFic",2022-06-20 13:31:44.578449,1536764356918071297,2022-06-14 17:35:49+00:00,3,0,8,0,,,,,MrSidneyParker2,1085,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
@ohio_comrade Thank you. That poor bastard...wonder if it was Sidney Gottlieb or Ewen Cameron who fucked his shit up?,2022-06-20 13:31:44.578449,1536751143312687105,2022-06-14 16:43:18+00:00,0,0,1,0,,,,,Marvin92873780,389,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
"@duty2warn I wonder what happened to the pillow guy… talk about a complete idiot!!  Or how about Sidney Powell ? why she hasn’t lost her law License, because she will surely lose her lawsuit and her money ! And poor Rudy he’s probably in a doorway somewhere holding a brown paper bag.",2022-06-20 13:31:44.578449,1536736452658221061,2022-06-14 15:44:56+00:00,0,0,0,0,,,,,Griparoni,3,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
"@jornalistavitor @veramagalhaes Sidney Possuelo: ""The #Amazon is in the hands of bandits backed by the actions of the #President &amp; the omission of the #organs that should defend &amp; protect the Indians &amp; the environment.
Companies act freely &amp; with impunity in illegal mining, in the traffic of drugs, weapons..1/2 https://t.co/M5dixKxDj8",2022-06-20 13:31:44.578449,1536714510064574465,2022-06-14 14:17:44+00:00,0,0,0,0,,,,,duabusan,4181,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
Now Playing: Poor Sidney by The Decibels Listen at https://t.co/SPIWRLWkg0 https://t.co/VbXzQrRgCD,2022-06-20 13:31:44.578449,1536639661531185152,2022-06-14 09:20:19+00:00,0,0,0,0,,,,,DShark072299,276,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
"A NEW DESTRUCTIVE SEVERE THUNDERSTORM Warning has been issued for Wapakoneta, Sidney and Lewistown in OH until 12:15am EDT! SEEK SHELTER NOW AWAY FROM WINDOWS if you are in the path of this storm as it is capable of producing 80MPH damaging winds! BE SAFE #ohwx https://t.co/gczQWdWcb6",2022-06-20 13:31:44.578449,1536553604357795842,2022-06-14 03:38:21+00:00,0,0,1,1,,,,,ErikDeNiro,627,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
"@KevZCastle Poor Sidney haha 😂 he was great in Midnight Run. Loved him in ""Bruce Almighty"" too. Another great character actor gone 😭",2022-06-20 13:31:44.578449,1536519098749927425,2022-06-14 01:21:14+00:00,0,0,1,0,,,,,RJBurnerAcct,118,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
"Sidney, our Housing Specialist will be attending. If you have questions about the VIC might be able assist you, come on by. https://t.co/SOL136MZO1",2022-06-20 13:31:46.013429,1538943310554755073,2022-06-20 17:54:12+00:00,0,0,0,0,,,,,nmvic,379,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
"RT @VicBuilders: ""housing market woes are likely to continue until a significant increase in new housing construction is realized to counter the existing and future growth in housing demand"" https://t.co/7UaaKWzCwR #saanich #oakbay #colwood #csaan #sidney #esquimalt #viewroyal …",2022-06-20 13:31:46.013429,1538931185237254158,2022-06-20 17:06:01+00:00,0,0,0,0,,,,,DominiqueBandet,78,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
"""housing market woes are likely to continue until a significant increase in new housing construction is realized to counter the existing and future growth in housing demand"" https://t.co/0gavuOZg2p #saanich #oakbay #colwood #csaan #sidney #esquimalt #viewroyal #yyj #bcpoli",2022-06-20 13:31:46.013429,1538928999987957760,2022-06-20 16:57:20+00:00,0,0,0,0,,,,,VicBuilders,5092,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
We recommend some of the most exciting Sidney Sheldon crime novels for the beach vacation! They will keep your attention and make you turn one page after another!  #SidneySheldon #CrimeNovels #Book #BookNerd #Literature #toptensfun,2022-06-20 13:31:46.013429,1538861723481870338,2022-06-20 12:30:00+00:00,0,0,0,0,,,,,toptens_fun,112,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
