,g,text,scrape_time,tweet_id,created_at,username,search_keywords,relevant
0,0,"#Premier Horgan is still not getting the message from disgruntled residents who cite staff shortages that forced the temporary closure of another BC hospital ER, nor the public protests in Victoria over doctors, nurses &amp; other healthcare failures.",2022-05-30 22:50:07.066108,1.5312684447247442e+18,2022-05-30 13:37:01+00:00,jobs2apply4,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR salvation army victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria sexual assault centre OR peer housing support OR pit OR frontline worker OR healthcare OR encampment OR camping OR eviction OR overdose) lang:en -is:retweet",
1,0,"We applaud @CityOfVictoria for taking bold leadership to streamline and prioritize new non-profit and co-op affordable housing developments. #housing #yyj 

https://t.co/DfRGovYQrm",2022-04-27 11:07:42.466118,1.5168277002368983e+18,2022-04-20 17:14:39+00:00,yyj_housing,"(from:yyj_housing OR from:peersvictoria OR from:quadravillage OR from:south_island_c OR from:victoriadra) (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",
2,0,@MLBONFOX @Alden_Gonzalez It's hilarious because he's just gonna get paid less somewhere else when this poverty franchise flips him for prospects and picks and cash. https://t.co/Y32wnfAEba,2022-05-09 23:21:18.301227,1.5225645284661207e+18,2022-05-06 13:10:46+00:00,Farewellyt,gonzalez (bc housing OR vreb OR umbrella society OR dvba OR the backpack project OR makola housing society OR emergency housing OR people with lived experience OR pit count OR front line OR front line worker OR front line OR poverty OR stolen OR housing OR tent OR addicted OR alcoholic OR collusion) lang:en -is:retweet,
3,0,"@Adam_Stirling The Beacon Hill Park stress is not over. This matter will be heard April 14 at 3:30 in Victoria. This is the time and place to offer peaceful support. 

https://t.co/R2EDcpRwp3 https://t.co/bYWnDqe9IR",2022-04-11 15:43:13.613163,1.511400862798672e+18,2022-04-05 17:50:20+00:00,HelenZeilstra,Beacon Hill Park Homeless,
4,0,"Jessica Gonzales’ husband had a history of domestic violence and access to guns. He murdered her daughters Rebecca, Kathryn, &amp; Leslie, and the police didn’t even try to stop it.",2022-05-30 22:48:05.721180,1.5296695479213834e+18,2022-05-26 03:43:34+00:00,hayleyjayw,"(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",
5,0,Four probation officers will be added to a new weekend patrol of downtown Syracuse to try and curb violence and take those in violation of their probation off the streets. More on @NewsChannel9 at 6pm. #LocalSYR https://t.co/b2CzE0FQAO,2022-04-21 17:09:39.042725,1.5172348545717903e+18,2022-04-21 20:12:32+00:00,t_mess3,"downtown (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",
6,0,"LA, in contrast, is having some success, but it's partly because they have been at it for 2 decades

1999: Passed ordinance to streamline adaptive reuse projects

2014-2019: Created 28,000 housing units on commercially zoned land @LAist @radiowagner 5/ https://t.co/AX8HRNX4of",2022-05-17 21:44:45.152883,1.5266803844060529e+18,2022-05-17 21:45:42+00:00,UrbanizeATL,"downtown (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",
7,0,@Futurenfts2 @opensea @Victoria_nfts3 how much does it cost I'm poor atm thx to the luna crash,2022-05-17 21:47:21.206659,1.5258684458955653e+18,2022-05-15 15:59:21+00:00,Cycle2Freedom,Victoria (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,
8,0,"Obligatory ""well this blew up"" tweet--if you're reading this, def consider donating to your local shelter helping victims of domestic violence.

I've given to the Downtown Women's Shelter in LA before (and will throw in some cash now): https://t.co/GXAMzcUsX2",2022-05-23 10:14:23.218830,1.527357252063023e+18,2022-05-19 18:35:20+00:00,gramFarrar,downtown (victoria real estate board OR safer victoria OR the downtown victoria business association OR solid outreach OR foundry victoria OR low-income OR lived experience OR point in time OR frontline OR frontline worker OR frontline OR temporary shelter OR theft OR shelter OR camping OR addict OR narcotics OR collude) lang:en -is:retweet,
9,0,"Enhancing crisis support is one of the ways we're rebuilding our continuum of mental health and substance use care for people. We’re adding new teams in New West and Victoria, and expanding a team on the North Shore, to serve more people.

#BCPoli #MentalHealth #BC https://t.co/SQwDE7eXis",2022-04-21 17:10:48.320618,1.5150632518469263e+18,2022-04-15 20:23:22+00:00,henryyaomla,west shore (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,
