,g,text,scrape_time,tweet_id,created_at,username,search_keywords,relevant
130,4,"(86b) Daniel Andrews, Premier of Victoria, 31/08/2021: 

""This is an outbreak and is moving to become a pandemic of the unvaccinated. There are very few people in hospital that have been first dosed or fully vaccinated.”

https://t.co/8vNI7eGwqP",2022-08-15 11:10:44.483277,1559171168472821760,2022-08-15 13:32:29+00:00,TheAngryBee1,Victoria (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,
131,4,"@Dr_Brian_Pet @Anntics It's  in Wyoming and Montana, #YellowstoneNationalPark.  I used to do drive by's through Jackson Hole Wyoming north into the south entrance to Yellowstone National Park.  It's 2.5 hrs. from home so I'd leave early to be in the Tetons before light.  Back home for dinner...",2022-08-15 11:05:37.413016,1558268501898321921,2022-08-13 01:45:36+00:00,LIDucks,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,
132,4,"VICTORIA — The British Columbia government's handling of the health-care file has prompted a Vernon, B.C., resident to launch a recall campaign against her local New Democrat member of the legislature. https://t.co/h30i1JWBf0",2022-08-15 11:11:48.324042,1556988703381327873,2022-08-09 13:00:08+00:00,BurnabyNOW_News,"Victoria B.C. (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",
133,4,"Victoria: Intimate Home: Creating a Private World [8Y1SN1M]

https://t.co/5RIDlow9ZY",2022-08-15 11:10:44.483277,1559178029972312064,2022-08-15 13:59:45+00:00,MGusikowski22,Victoria (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,
134,4,"#NewYorkState
Mayor Eric Adams is a pedophile. He sent a pedophile to attack me in central park. This is the 6th premeditated hate/crime, sex crime, &amp; ambush this coward sex predator Mayor Adams sent to attack me. They used a shock knife while I was sleeping to un zip my pants.",2022-08-15 11:07:27.566340,1559160837457190918,2022-08-15 12:51:26+00:00,SonnyWhiteLines,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,
135,4,Victoria woman helping homeless man find suitable housing by lending backyard space https://t.co/5pnbYjnKeN,2022-08-15 11:14:28.884410,1558270263904456704,2022-08-13 01:52:36+00:00,CityOfVictoria,(from:chek_news OR from:cityofvictoria OR from:crd_bc OR from:cspc_victoria OR from:cspoliceservice) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,
136,4,"@RyanJabs @Cinmacd Ok, well the City of Victoria’s financial projections have ours listed at $1,300,000 in the upper range if we pass MMI. 

You’re responding to a thread about Victoria, which I’m not sure has been clear.",2022-08-15 11:20:43.372460,1558961027538071553,2022-08-14 23:37:27+00:00,Adam_Stirling,(from:yyj_housing OR from:yyjpolitics OR from:yyjtenantsunion OR from:adam_stirling OR from:adampolsen) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR red cedar café OR the backpack project OR township of esquimalt OR victoria placemaking OR emergency housing OR peer housing support program OR temporary housing OR camper OR evict OR shelter OR violence) lang:en -is:retweet,
137,4,@SnowFairy29 That’s awesome I’ve been to Vancouver island in the city of Victoria such a beautiful place!!!,2022-08-15 11:10:41.261674,1558997364668448768,2022-08-15 02:01:51+00:00,ElizabethReWA,Victoria (aids vancouver island OR city of victoria OR habitat for humanity victoria OR red cedar café OR the backpack project OR township of esquimalt OR victoria placemaking OR emergency housing OR peer housing support program OR temporary housing OR camper OR evict OR shelter OR violence) lang:en -is:retweet,
138,4,"#QuoteOfTheDay 
“…the bastard child of science fiction, with a common-man perspective, a love of tech and drugs, and an affinity for street culture.” 
– Victoria Blake 
#Cyberpunk",2022-08-15 11:10:57.464165,1557387668182409217,2022-08-10 15:25:29+00:00,bragzappigan,Victoria (beacon community services OR fernwood community association OR mental health society of greater victoria OR salvation army victoria OR the mustard seed OR victoria brain injury society OR affordable housing OR harm reduction OR point in time OR addicted OR drugs OR narcotics OR substance use) lang:en -is:retweet,
139,4,"@VABreezeBus Highlands Rhythm route provides an affordable transportation alternative, connecting SWVA with other parts of the Commonwealth. https://t.co/dtaqNPes9c",2022-08-15 11:09:20.334941,1558101182488449024,2022-08-12 14:40:44+00:00,WHAS11,"(cook street village OR highlands OR metchosin OR point ellice park OR sc'ianew OR topaz park OR west shore) (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",
140,4,@victoria_ward His security is pretty poor. https://t.co/MCSOrEnhyt,2022-08-15 11:10:34.732664,1557912909069647874,2022-08-12 02:12:36+00:00,oinkettesupreme,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",
141,4,"@my_bijutsu @CharlesBodi @MS_athlete @UVSS MM arrangements already exist in homes all over #yyj 

#MMHI is a psy-op to play off grievances of housing activists to make it ok to hurt those they perceive have 'I've got mine'

In its play for money &amp; revenge, MM reveals itself as colonialism

Don't displace families",2022-08-15 11:12:36.090524,1558860557398056961,2022-08-14 16:58:13+00:00,KittySurprise1,YYJ (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,
142,4,"To the idiots that walked this poor dog up Ben Nevis wtf is wrong with you????

..BBC News - Mountain Rescuers called up Ben Nevis for struggling dog
https://t.co/lM23fq3bZU",2022-08-15 11:08:59.216163,1558913251198500867,2022-08-14 20:27:36+00:00,77sylvia,"(cook street village OR highlands OR metchosin OR point ellice park OR sc'ianew OR topaz park OR west shore) (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",
143,4,"@ZenithBank your branch at Sanusi fafunwa, Victoria Island Lagos has very poor customer service, just 1 cashier attending to severe customers, that's very poor from zenith",2022-08-15 11:10:34.821312,1557692786090168320,2022-08-11 11:37:55+00:00,BoHahnfeld,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",
144,4,"Victoria Latino just unlocked the ""Pay and Benefits"" badge.
https://t.co/8LHG6tMI6B
#AtTheRox",2022-08-15 11:10:51.161756,1557139489419436033,2022-08-09 22:59:19+00:00,Chronic_Daniels,Victoria (avi OR district of saanich OR literacy victoria OR rotary club of victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria women in need OR front line OR pit OR #povertypimps OR collusion OR homelessness OR social structure) lang:en -is:retweet,
145,4,"In March, we heard about a B.C. man put in a sunroom at Victoria's Royal Jubilee Hospital after being treated for a hip injury. Now, @KylieStanton reports a woman says the same thing happened to her mom, who had no access to a call button or washroom
More: https://t.co/zsWvY1mZXG https://t.co/ps9uotLQ2O",2022-08-15 11:11:48.324042,1557913546062692352,2022-08-12 02:15:08+00:00,GlobalBC,"Victoria B.C. (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",
146,4,"Take the Slow Road: Scotland: Inspirational Journeys Round the Highlands, Lowlands and Islands of Scotland by Camper Van and [AK2FNAJ]

https://t.co/DJOysqV5On",2022-08-15 11:09:04.627158,1559099682684653570,2022-08-15 08:48:25+00:00,LHane77,(cook street village OR highlands OR metchosin OR point ellice park OR sc'ianew OR topaz park OR west shore) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR red cedar café OR the backpack project OR township of esquimalt OR victoria placemaking OR emergency housing OR peer housing support program OR temporary housing OR camper OR evict OR shelter OR violence) lang:en -is:retweet,
147,4,"@Amcginnis78 @Malgran @ConsrvatvBaylee @DashDobrofsky You guys keep saying that but it's patently untrue. Birtherism, the housing discrimination case, Central Park 5, multiple instances involving discrimination at his casino, etc. 

Just because you weren't listening, it doesn't mean people weren't saying it.",2022-08-15 11:07:28.026992,1557476300390109188,2022-08-10 21:17:41+00:00,LucyTurnbull_AO,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,
148,4,"@aftermathvids https://t.co/0qUn9Y0m7P

3 killed.",2022-08-15 11:09:15.121029,1558833753933447169,2022-08-14 15:11:43+00:00,AndrewSmithNews,(cook street village OR highlands OR metchosin OR point ellice park OR sc'ianew OR topaz park OR west shore) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,
149,4,Thank you @StagsWBball for an awesome elite camp!! So much energy in the gym🔥🔥 Loved the coaching staff and the campus! Can’t wait to go to a game this season‼️ @CTbow @CoachEBrown_ @Coach_EJohnson @BlakeDuDonis @1on1YourShotOn1 #fairfield https://t.co/ueKBeiGb8e,2022-08-15 11:05:31.852263,1558586166701686786,2022-08-13 22:47:53+00:00,MorganGavazzi,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aceh OR city of langford OR greater victoria housing society OR quadra village community centre OR tenant action group victoria OR town of view royal OR victoria native friendship centre OR couch surfing OR peer housing support OR subsidized housing OR camp OR evicition OR poverty OR unhoused) lang:en -is:retweet,
