,g,text,scrape_time,tweet_id,created_at,username,search_keywords,relevant
40,1,"X.

Pint: Lightness Pale @lochnessbrewery
Per %: 3.8 abv 
Place: The Dores Inn
Price: £4.60

Rating: 🍺🍺🍺🍺🍻 4.5/5

Back home in the highlands..

#HighlandPints #FringePints https://t.co/5nuKP4f9iR",2022-08-15 11:09:07.553647,1558800323518554113,2022-08-14 12:58:52+00:00,WinnipegLandsc1,(cook street village OR highlands OR metchosin OR point ellice park OR sc'ianew OR topaz park OR west shore) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,
41,1,@bradpsychology There are few hospitals located smack bang next to major train stations in Victoria. Free parking is a much safer option.,2022-08-15 11:10:54.427333,1559026346441191427,2022-08-15 03:57:00+00:00,Melissa92472971,Victoria (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,
42,1,@KileeSue Last time they were at the gorge they got pit pocketed so who knows 😡,2022-08-15 11:08:46.999682,1557487520354430976,2022-08-10 22:02:16+00:00,H_Spencer509,(colwood OR harris green OR malahat OR pauquachin OR salt spring island OR the gorge OR view royal) (avi OR district of saanich OR literacy victoria OR rotary club of victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria women in need OR front line OR pit OR #povertypimps OR collusion OR homelessness OR social structure) lang:en -is:retweet,
43,1,"see you again Highlands Camp Iba, Zambales🫶🏻",2022-08-15 11:09:02.055814,1557701033035694080,2022-08-11 12:10:41+00:00,boulderwell,(cook street village OR highlands OR metchosin OR point ellice park OR sc'ianew OR topaz park OR west shore) (aceh OR city of langford OR greater victoria housing society OR quadra village community centre OR tenant action group victoria OR town of view royal OR victoria native friendship centre OR couch surfing OR peer housing support OR subsidized housing OR camp OR evicition OR poverty OR unhoused) lang:en -is:retweet,
44,1,"The Knights lost their quarterback, running back and a handful of defensive all-stars.

       https://t.co/zNEsSu0cvz",2022-08-15 11:05:37.413016,1559014026469941248,2022-08-15 03:08:03+00:00,ydrcom,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,
45,1,"It’s #PetCHEK 🐾 Sunday and Hunter from @VHSanimalrescue is looking for his forever home! Be sure to watch @CHEK_News at 5. ❤️
@CHEK_media #dogs #adoptme #yyjdogs #adoptdontshop #yyj https://t.co/E0CCtefJtA",2022-08-15 11:12:27.724575,1558918811121770496,2022-08-14 20:49:42+00:00,tessvanstraaten,YYJ (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,
46,1,"Creamfields North, 4 Day Bronze Camping + Car Park Pass for sale by open to offers want rid",2022-08-15 11:05:37.314091,1559112809241350144,2022-08-15 09:40:35+00:00,TaylorStifford,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,
47,1,"We covered so much ground, from talking about LGBTI+ data in research, to the issues LGBTI+ elder care has, to what the future holds, and LGBTI+ care (or lack thereof) in the Highlands &amp; Islands that forces people to seek health care away from their homes.",2022-08-15 11:09:20.238368,1558435169757007872,2022-08-13 12:47:53+00:00,Emma_Roddick,"(cook street village OR highlands OR metchosin OR point ellice park OR sc'ianew OR topaz park OR west shore) (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",
48,1,"@victoria_ward Did you  know Queen Victoria's much loved dog Dash is buried at Adelaide Cottage.  This is my 3rd update of my article, 1st written in 2018 when mooted for M&amp;H https://t.co/l4lF7zVNwf",2022-08-15 11:10:44.981653,1558966750984781825,2022-08-15 00:00:12+00:00,KGrymaloski,Victoria (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,
49,1,"@amywhitestripe The City of Victoria Tenant Assistance Policy remains a matter of ongoing discussion. Staff recently advised council the tools at their disposal are limited and it would be much better if the province used its powers to address this area. 

You raise fair points. Cheers.",2022-08-15 11:20:43.372460,1558851414075420672,2022-08-14 16:21:53+00:00,AdamPOlsen,(from:yyj_housing OR from:yyjpolitics OR from:yyjtenantsunion OR from:adam_stirling OR from:adampolsen) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR red cedar café OR the backpack project OR township of esquimalt OR victoria placemaking OR emergency housing OR peer housing support program OR temporary housing OR camper OR evict OR shelter OR violence) lang:en -is:retweet,
50,1,"Another week of summer camp for you to join!
Science Magic is going to be full of amazing activities for your children to enjoy!

Register at https://t.co/yBJ8heuQuS
.
.
#theultimatesummercamp #getcentred #rogerssociety #yyj #yyjcamp #victoriabc #summercamp #yyjbusiness #victoria https://t.co/Vu2tLpggfn",2022-08-15 11:11:08.582086,1557441910524055560,2022-08-10 19:01:01+00:00,rogerssociety,VictoriaBC (aceh OR city of langford OR greater victoria housing society OR quadra village community centre OR tenant action group victoria OR town of view royal OR victoria native friendship centre OR couch surfing OR peer housing support OR subsidized housing OR camp OR evicition OR poverty OR unhoused) lang:en -is:retweet,
51,1,"A Collection Of Calmly Laconic Interiors 
https://t.co/ti9UJx6hj7 
#yyj #yyjrealtor #victoriabc #dominiquerealtor https://t.co/l9HLco5S3N",2022-08-15 11:12:27.724575,1559214339504181250,2022-08-15 16:24:01+00:00,DominiqueBandet,YYJ (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,
52,1,"@wdbowkett @JoePerkinsCHEK 2010: A Victoria City Hall consultant recommends portfolios and neighbourhood liaison appointments be rotated to avoid councillor entrenchment in certain districts and areas of interest. CT-J loses Downtown/Harris Green:
https://t.co/tOz3ChG8J2",2022-08-15 11:10:41.562109,1558577423997734912,2022-08-13 22:13:09+00:00,Preprint_,Victoria (aids vancouver island OR city of victoria OR habitat for humanity victoria OR red cedar café OR the backpack project OR township of esquimalt OR victoria placemaking OR emergency housing OR peer housing support program OR temporary housing OR camper OR evict OR shelter OR violence) lang:en -is:retweet,
53,1,#JobSearch:  @saanich Instructor III - Spanish - https://t.co/RpIx7gP7vw #Municipal #BritishColumbia,2022-08-15 11:07:55.218282,1558260810132201472,2022-08-13 01:15:02+00:00,ProjectREADWW,(central saanich OR foul bay OR lekwungen OR pacheedaht OR saanich OR southern gulf islands OR victoria) (avi OR district of saanich OR literacy victoria OR rotary club of victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria women in need OR front line OR pit OR #povertypimps OR collusion OR homelessness OR social structure) lang:en -is:retweet,
54,1,"Chair of Intersex Human Rights, Dr Agli Zavros-Orr, speaks of their lived experience as an #intersex person to help explain the diversity of human sex characteristics.⁠
⁠
Search for Doing 'IT' by Sexual Health Victoria on iTunes, Spotify or wherever you get your podcast. https://t.co/LJ8HsLfZgY",2022-08-15 11:11:04.074165,1557229081141587969,2022-08-10 04:55:19+00:00,bragzappigan,Victoria (burnside gorge neighbourhood association OR greater victoria acting together OR pacifica housing OR sooke homelessness coalition OR the victoria real estate board OR victoria family court OR complex care OR lived experience OR safe supply OR affordable housing OR drug use OR overdosed OR theft) lang:en -is:retweet,
55,1,Sidney Myer Fund &amp; ANHCA Supporting Stronger Communities Grants Program aims to give neighbourhood and community houses and centres the opportunity to access funds to target poverty and disadvantage https://t.co/mWQdWnglPG,2022-08-15 11:05:57.657037,1556892880417230848,2022-08-09 06:39:23+00:00,SBartle247,(beacon hill park OR fairfield-gonzales OR irving park OR north saanich OR rock bay OR sidney OR tseycum) (aceh OR city of langford OR greater victoria housing society OR quadra village community centre OR tenant action group victoria OR town of view royal OR victoria native friendship centre OR couch surfing OR peer housing support OR subsidized housing OR camp OR evicition OR poverty OR unhoused) lang:en -is:retweet,
56,1,"The perfect home, in the perfect location. 👌
The Residence is located in the heart of Clapham:
📍 A 2-minute walk to Clapham North Underground Station
📍 5 stops to Green Park
📍 7 stops to Bank
Find out more at https://t.co/n22TNl5SP4

#investmentproperty #investment #property https://t.co/z6Ezy5HZLG",2022-08-15 11:05:37.413016,1558083383523172353,2022-08-12 13:30:01+00:00,VisitSA_India,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,
57,1,"As of Aug 9, the @CityofVancouver has not only de-facto resumed the practice of street sweeps, but returned with overwhelming &amp; malicious violence. We can only name this campaign of terror as state-sanctioned revenge on Vancouver’s poor, Indigenous, and drug user community. 9/",2022-08-15 11:19:08.791816,1558175118018260998,2022-08-12 19:34:32+00:00,VANDUpeople,"(from:vandupeople OR from:vanislandhealth OR from:varcsvictoria OR from:vfamcourt OR from:viccoolaid) (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",
58,1,"People making drama about Ariana, Victoria, and Jeanette don’t really care about Jeanette. You’re taking away the attention from the abuser and the important stuff. You’re also using her trauma to pit these women against each other.",2022-08-15 11:10:50.782264,1557939486075392001,2022-08-12 03:58:13+00:00,CHERRYB09962205,Victoria (avi OR district of saanich OR literacy victoria OR rotary club of victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria women in need OR front line OR pit OR #povertypimps OR collusion OR homelessness OR social structure) lang:en -is:retweet,
59,1,"The 15-mile guided tour will take participants through neighborhoods like Boston-Edison, Piety Hill, Virginia Park, Poletown, the North End, and Milwaukee Junction, as well as the murals of the BLKOUT Walls project.
https://t.co/KNdAvbpjJR
#Detroit #biking #giving @nsomichigan",2022-08-15 11:05:42.319662,1558137556537311232,2022-08-12 17:05:16+00:00,BillVogelCRE,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (avi OR district of saanich OR literacy victoria OR rotary club of victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria women in need OR front line OR pit OR #povertypimps OR collusion OR homelessness OR social structure) lang:en -is:retweet,
