,g,text,scrape_time,tweet_id,created_at,username,search_keywords,relevant
90,3,@9NewsAUS @9NewsMelb Maybe the Victoria government and Victorian health minister could learn from these nations who are doing so well with health care that they can afford to spare 100’s of healthcare workers,2022-08-15 11:11:00.477947,1558949901136203776,2022-08-14 22:53:14+00:00,ashleighhh___,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",
91,3,This 👇 #endingviolence https://t.co/3LgDJtikqV https://t.co/5c4ZKm0po5 Where is the level of safety at  for the public safety of the homeless?,2022-08-15 11:21:13.697694,1558616957108121600,2022-08-14 00:50:14+00:00,BerniePauly,(from:adriandix OR from:alanrycroft OR from:barbdesjardins OR from:barclaywallace OR from:berniepauly) (avi OR district of saanich OR literacy victoria OR rotary club of victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria women in need OR front line OR pit OR #povertypimps OR collusion OR homelessness OR social structure) lang:en -is:retweet,
92,3,"Here's how you could win it! 🤩

https://t.co/tyafkKeH7h

#victoriabuzz #yyj #sponsored",2022-08-15 11:19:38.279544,1559223179310034944,2022-08-15 16:59:09+00:00,victoriabuzzes,(from:vicfoundation OR from:vicpdcanada OR from:vicplacemaking OR from:victoriabuzzes OR from:victoriadra) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,
93,3,"@WBrettWilson Transient tent cities all over Victoria and
Vancouver, both run by left wing incompetents
is an outstanding reason to rid these cities of
ideologists.",2022-08-15 11:11:00.880050,1558253911793733632,2022-08-13 00:47:38+00:00,LuckyLuCdn,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",
94,3,"@JBPritzker To allow our streets to be kill zones like Chicago’s River north, Gold Coast by your mansion, streeterville Lincoln park, Lakeview &amp; Rogers park to bind the ones in the previous Los crime areas Is disqualifying.",2022-08-15 11:05:45.028715,1557109117134802944,2022-08-09 20:58:37+00:00,TeuchterNature,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,
95,3,"Man arrested, #drugs and firearm seized in #Fairfield - Aug 11 @ 11:54 PM ET https://t.co/PVglYNFJk4",2022-08-15 11:05:50.089710,1557940469295988737,2022-08-12 04:02:07+00:00,PulpNews,"(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",
96,3,"Winners are grinners! Congrats to our team building the Wurriki Nyal Civic Precinct (Civic Accommodation Building for the City of Greater Geelong) for winning the @mbavic Excellence in Health &amp; Safety Award

https://t.co/skkgIKYK9q https://t.co/O5yIFNw4yA",2022-08-15 11:10:41.261674,1559025101219045376,2022-08-15 03:52:04+00:00,mattgold71,Victoria (aids vancouver island OR city of victoria OR habitat for humanity victoria OR red cedar café OR the backpack project OR township of esquimalt OR victoria placemaking OR emergency housing OR peer housing support program OR temporary housing OR camper OR evict OR shelter OR violence) lang:en -is:retweet,
97,3,"""Stunningly relevant.... belongs in the same category as THE CENTRAL PARK FIVE, THE THIN BLUE LINE, MAKING A MURDERER, and 13th"" — The Playlist

The unmissable true crime documentary FREE CHOL SOO LEE arrives in UK cinemas this Friday.

A MUBI Release. https://t.co/8QtTYPWMGd",2022-08-15 11:07:27.566340,1559119332059250688,2022-08-15 10:06:30+00:00,mubiuk,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,
98,3,"July home sales in Gonzales are in and YOUR home's value has changed! 🏡📈 

Go to https://t.co/bYTWgH5W9X to get your https://t.co/bYTWgH5W9X",2022-08-15 11:07:19.744495,1558955638666907648,2022-08-14 23:16:02+00:00,mric0nick,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,
99,3,@Harry91842383 @9NewsMelb @reid_butler9 And anyone outside of the city. Public transport in regional Victoria is rubbish,2022-08-15 11:10:41.461226,1558731053443207168,2022-08-14 08:23:37+00:00,HugoAgogogogo,Victoria (aids vancouver island OR city of victoria OR habitat for humanity victoria OR red cedar café OR the backpack project OR township of esquimalt OR victoria placemaking OR emergency housing OR peer housing support program OR temporary housing OR camper OR evict OR shelter OR violence) lang:en -is:retweet,
100,3,"Next up was #HMSGlasgow, under construction at @BAES_Maritime Govan.
Once home of the mighty Fairfield's yard. https://t.co/l2S6YYHn5X",2022-08-15 11:05:37.413016,1558461336409018371,2022-08-13 14:31:52+00:00,HarveyLongsons,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,
101,3,"poor anne heche. she has two kids. I remember her characters on the soaps. she was twins, marley and victoria. marley was her with no make up and victoria was her all made up. she was so good. this is really sad to me. I feel bad for her kids.",2022-08-15 11:10:34.732664,1558037437959512064,2022-08-12 10:27:26+00:00,bolangum,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",
102,3,"YES! Build a housing complex, wire it with cameras, BOOM it's a reality show! ""Health Island""! It works on so many levels because WE'RE ON AN ISLAND.

HMU @HBO, @Netflix_CA, @GovCanHealth 

https://t.co/sePDcNcgk0",2022-08-15 11:07:52.106993,1557341159256576002,2022-08-10 12:20:41+00:00,stuebaby1965,(central saanich OR foul bay OR lekwungen OR pacheedaht OR saanich OR southern gulf islands OR victoria) (aryze developments OR district of north saanich OR island health OR restorative justice victoria OR the existence project OR united way southern vancouver island OR victoria sexual assault centre OR encampments OR person experiencing homelessness OR tiny town OR collude OR homeless OR social problem) lang:en -is:retweet,
103,3,"🤖 We’re blasting off to @BassCanyon in just ONE WEEK, headbangers! Who’s ready to get back on the rail (and get some chicken tendies) at The Gorge?

Don’t forget to support the homies, check out our Locals stage!

🎟️ Secure your passes &amp; camping at https://t.co/wzJSq2Fw1r https://t.co/Tqd8YORG8b",2022-08-15 11:08:42.251625,1558167121984491520,2022-08-12 19:02:45+00:00,CatharticOutlet,(colwood OR harris green OR malahat OR pauquachin OR salt spring island OR the gorge OR view royal) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,
104,3,@PurpleHazedays @GlockfordFiles Same with the color revolution in Ukraine. Poor Victoria Nuland got caught on audio.,2022-08-15 11:10:34.628492,1558957149782507526,2022-08-14 23:22:03+00:00,maperettedm,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",
105,3,Our interview with @Victoria_Spratt and @housingpaul on housing is here https://t.co/BQz3MhYh6t.,2022-08-15 11:10:54.427333,1559087643585028098,2022-08-15 08:00:35+00:00,StamatakisJr,Victoria (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,
106,3,"The Pennsylvania Department of Conservation and Natural Resources is planning to open a motorized vehicle recreation area in east central Pennsylvania.
       https://t.co/64Me17CUON",2022-08-15 11:07:19.744495,1558380348903497736,2022-08-13 09:10:03+00:00,KCBSRadio,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,
107,3,"Get ready for Victoria to become even more expensive to live in.
https://t.co/Pm2nVSpgv0",2022-08-15 11:10:44.482281,1559181540864790528,2022-08-15 14:13:42+00:00,debunkinc,Victoria (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,
