,g,text,scrape_time,tweet_id,created_at,username,search_keywords,relevant
70,2,"Dm for all bath and body works products,Victoria’s Secret products and any perfume of your choice, body sprays and lotions at affordable prices. Trusting the quality from UAE direct to your door steps https://t.co/oYbM8knKK8",2022-08-15 11:11:00.388828,1559152327008845826,2022-08-15 12:17:37+00:00,PrincessRuthy3,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",
71,2,"Take a guess who the perps are? We must stop the uneducated low IQ segment of the population.
https://t.co/qnHrC7UnSi",2022-08-15 11:07:27.566340,1559149130630430720,2022-08-15 12:04:54+00:00,RichardBlumber8,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,
72,2,"Finally home after a fabulous day of hanging with my buddy, Dan.
We haven’t seen each other since March, so we had a lot of catching up to do. Brunch in Hell’s Kitchen followed by relaxing in Central Park made for a great time. Very happy to have him as a friend. 😎 #SundayFunday https://t.co/lnn1G4LWnZ",2022-08-15 11:07:19.744495,1558924266472620032,2022-08-14 21:11:23+00:00,AllenWest,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,
73,2,Lunch is ready @ the Market Stores! :) #yates #millstream #westshore #victoria #yyj #chili #burger #lunch https://t.co/4SmGIyy5rz,2022-08-15 11:09:32.350666,1557428861742116864,2022-08-10 18:09:10+00:00,derekgrech,(esquimalt OR hillside-quadra OR millstream OR quadra OR selkirk green OR tsartlip OR wsáneć) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,
74,2,Anyway - this is the view from my tent tonight. The highlands are gorgeous and I feel so privileged to be here https://t.co/6JjD31JtBM https://t.co/z2HfrOy8fM Did some seal hunting a few hours ago and managed to catch one in the distance. What a perfect way to end a perfect day ❤️🦭 https://t.co/W5XnVFz4H5,2022-08-15 11:09:20.334941,1558197068367384583,2022-08-12 21:01:45+00:00,TheAbbieC,"(cook street village OR highlands OR metchosin OR point ellice park OR sc'ianew OR topaz park OR west shore) (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",
75,2,"@WAGOP @joekent16jan19 How did they ""find"" the votes he needed to win? People are saying it must be a stolen election.  Call Rudy Giuliani &amp; Sidney Powell now.",2022-08-15 11:06:11.034438,1557510249174614017,2022-08-10 23:32:35+00:00,RJN529,(beacon hill park OR fairfield-gonzales OR irving park OR north saanich OR rock bay OR sidney OR tseycum) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,
76,2,"@sarahnollwilson But for me the crown jewel for any visitor is to drive from Portland to Hood River through the gorge, stopping at crown point and Multnomah Falls. Frankly, that drive was hugely influential in us moving here and I still get excited every time I do it.",2022-08-15 11:08:51.894430,1557111660166295552,2022-08-09 21:08:44+00:00,saladpants,(colwood OR harris green OR malahat OR pauquachin OR salt spring island OR the gorge OR view royal) (beacon community services OR fernwood community association OR mental health society of greater victoria OR salvation army victoria OR the mustard seed OR victoria brain injury society OR affordable housing OR harm reduction OR point in time OR addicted OR drugs OR narcotics OR substance use) lang:en -is:retweet,
77,2,"⚽️ Matchday at The Pavilions! Our first home game of the season as we welcome Fairfield Villa.

Kick off at 3pm so any #bcfc &amp; #avfc fans looking for a footy fix after your early kick off get yourself down for some #NonLeague football.

🔴⚪️🔴 #ETFC #UpTheEarls 👑 https://t.co/bQOUx4PYYk",2022-08-15 11:05:37.413016,1558390146248089600,2022-08-13 09:48:59+00:00,Dan_Kinghorn77,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,
78,2,@scullyp @fsb_policy In general all national rail services to central london (L victoria and L bridge) have been pretty poor in the past few months. We dont have the tube in the borough so cant comment on that) If you could overhaul the transportation I’ll owe you a pint 😂,2022-08-15 11:10:34.732664,1558054036494077956,2022-08-12 11:33:24+00:00,10Shand,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",
79,2,Azimio should know that No amount of violence and drama at the Bomas can change the will of God and the people. Choteni Maji lake Victoria.,2022-08-15 11:10:41.461226,1558706077155426305,2022-08-14 06:44:22+00:00,TNG512,Victoria (aids vancouver island OR city of victoria OR habitat for humanity victoria OR red cedar café OR the backpack project OR township of esquimalt OR victoria placemaking OR emergency housing OR peer housing support program OR temporary housing OR camper OR evict OR shelter OR violence) lang:en -is:retweet,
80,2,"@marekjusk @borisvoncina @apmassaro3 No, Britain took it from the Osman empire. Palestine did not exist at an entity, state, just tribesland, like Highlands of Scotland. It was conquered, can say stolen but then all countries are stolen. Probably ""Palestinians"" stole it too 🤣 But Jews needed to fight British.",2022-08-15 11:09:15.216338,1557644055030415360,2022-08-11 08:24:17+00:00,ausdisau,(cook street village OR highlands OR metchosin OR point ellice park OR sc'ianew OR topaz park OR west shore) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,
81,2,uhhhh...is anyone around Irving Park who could help me break down the sale (&amp; take a bunch of stuff for free so I don't have to deal with it?) I guess at this point I can risk having stuff stolen,2022-08-15 11:06:11.033387,1558591388505313284,2022-08-13 23:08:38+00:00,LesMarvelous,(beacon hill park OR fairfield-gonzales OR irving park OR north saanich OR rock bay OR sidney OR tseycum) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,
82,2,"Nearly 1 in 10 people living in Victoria, including 1 in 5 children are growing up in the poorest families. Many are at risk of homelessness due to a shortage of affordable housing. #BuildSocialHousing #RaiseTheRate https://t.co/ahME1LNVrA",2022-08-15 11:11:03.982407,1557678715122876418,2022-08-11 10:42:00+00:00,Weatherman2709,Victoria (burnside gorge neighbourhood association OR greater victoria acting together OR pacifica housing OR sooke homelessness coalition OR the victoria real estate board OR victoria family court OR complex care OR lived experience OR safe supply OR affordable housing OR drug use OR overdosed OR theft) lang:en -is:retweet,
83,2,"@denHolisticmama Yes things are better for the unvaxed here except for those in health care where mandates still prevent them from working. Our State Govt is very corrupt they are now handing out ""free"" N95 masks but sadly Mass Formation has hit badly in Victoria...sanity is far from restored.",2022-08-15 11:11:00.477947,1558911870048038912,2022-08-14 20:22:07+00:00,MultiHina,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",
84,2,"@thomsonwithap98 Hilarious joke. Raffwu is doing a class action where 30% of the money goes back to their law firm and then raffwu takes another 20% for themselves. SDA is suing federally for 250 million dollars and keeping none themselves. 

https://t.co/oKIEDuIgNv",2022-08-15 11:11:03.893795,1557987884824530945,2022-08-12 07:10:32+00:00,AmazeAutismAU,Victoria (burnside gorge neighbourhood association OR greater victoria acting together OR pacifica housing OR sooke homelessness coalition OR the victoria real estate board OR victoria family court OR complex care OR lived experience OR safe supply OR affordable housing OR drug use OR overdosed OR theft) lang:en -is:retweet,
85,2,"Developer wants 29 waterfront homes; Nimbys want none

A developer’s dream of building a 29-home community near Pocantico Lake is getting some cold water from local residents. ZappiCo bought the 42-acre estate in Mount Pleasant in 2020 for $2.4 million, the Rockland/Westchester https://t.co/0bKOc6eua8",2022-08-15 11:06:51.820202,1557759749030125569,2022-08-11 16:04:00+00:00,WRCR1700,(cecelia ravine park OR galloping goose OR kwakwaka’wakw OR oak bay OR rockland OR songhees walkway OR uplands) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,
86,2,"People would rather find solutions to rid themselves of the homeless, punish them and/or ridicule them rather than deal with the big picture problem.  'Homelessness is a Human Rights Crisis'!!!",2022-08-15 11:14:03.344880,1558165848660987904,2022-08-12 18:57:42+00:00,BeaconHillFolks,(from:beaconhillfolks OR from:beaconsave OR from:burnsidegorge OR from:cbcnews OR from:cfax1070) (avi OR district of saanich OR literacy victoria OR rotary club of victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria women in need OR front line OR pit OR #povertypimps OR collusion OR homelessness OR social structure) lang:en -is:retweet,
87,2,"The Pennsylvania Department of Conservation and Natural Resources is planning to open a motorized vehicle recreation area in east central Pennsylvania.
       https://t.co/ybs47jSySB",2022-08-15 11:07:19.744495,1558379845427507200,2022-08-13 09:08:03+00:00,rangecard,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,
88,2,"My daughter got up and out of the tent at 5 30 AM to watch the sunrise with me and I feel so lucky right now! From Quadra Island, BC. https://t.co/FY2WfpqUko",2022-08-15 11:09:44.120675,1557364686747832321,2022-08-10 13:54:10+00:00,sparkiereid,"(esquimalt OR hillside-quadra OR millstream OR quadra OR selkirk green OR tsartlip OR wsáneć) (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",
89,2,"@Learn15856480 @victoria_racing @misssayris In State School we had a period for Religious Instruction. That's when Chaplains came to school. The ""Counsellors"" today are Psychiatrists (that caused the Holocaust) and force kids onto neurotoxic Psych drugs and lock them in cages when they throw a tantrum.",2022-08-15 11:11:00.781069,1558370821835718656,2022-08-13 08:32:11+00:00,CharlesBodi,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",
